Name,Cycle_Number,Total_10Day_Quantity,Max_Stock,Utilization_Rate,GroupName,Stock_Class,Storage Unit,Family,Site,Item Id,Demanded,Delivered,satisfaction_rate (%),Weekend,Month,Date_week,days_since_start,Inventory_Cycle,Cycle_Start_Day,Cycle_End_Day
SAC A POUBELLE GEANT BLANC,12,1375.0,2075.0,0.663,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,13081,11,11,93.06803594351732,1,2024-04,lundi,112,12,112,121
SAC BOUTIQUE GDISE HD 40/35 BLANC,12,750.0,1000.0,0.75,Consommable,D,PC,CONSO/HYG,Economat,17721,3,3,82.92682926829268,0,2024-04,mardi,113,12,113,122
SAC BOUTIQUE GDISE HD 50/45 BLANC,12,500.0,1000.0,0.5,Consommable,D,PC,CONSO/HYG,Economat,17722,2,2,76.47058823529412,0,2024-04,mardi,113,12,113,122
SAC GROUPAGE DB,12,1500.0,6000.0,0.25,Consommable,B,PC (1 PC),CONSO/HYG,Economat,15140,1,1,74.71264367816092,0,2024-04,lundi,119,12,119,128
SAC PAPIER PLANB COFFEE,12,2500.0,5000.0,0.5,Consommable,D,PC,CONSO/HYG,Economat,16221,1,1,46.15384615384615,1,2024-04,dimanche,111,12,111,120
SAC SANDWICH,12,4000.0,7500.0,0.533,Consommable,C,PC (1 PC),CONSO/HYG,Economat,14673,2,2,67.24137931034483,0,2024-04,lundi,112,12,112,121
SAC SANDWICH DAILY BREAK,12,4000.0,10000.0,0.4,Consommable,B,PC,CONSO/HYG,Economat,12806,2,2,80.0,1,2024-04,dimanche,118,12,118,127
SAC SOUS VIDE LISSE 20*30,12,900.0,1800.0,0.5,Consommable,A,PC (1 PC),CONSO/HYG,Economat,9806,4,4,65.70048309178745,1,2024-04,lundi,112,12,112,121
SAC SOUS VIDE LISSE 30*30,12,700.0,1100.0,0.636,Consommable,A,PC (1 PC),CONSO/HYG,Economat,8547,3,3,60.88709677419356,1,2024-04,lundi,112,12,112,121
SAC SOUS VIDE LISSE 40*40,12,300.0,900.0,0.333,Consommable,B,PC (1 PC),CONSO/HYG,Economat,17671,2,2,67.6923076923077,1,2024-04,vendredi,116,12,116,125
SACHET BRETELLE GM,12,350.0,1000.0,0.35,Consommable,B,PC (1 PC),CONSO/HYG,Economat,13527,2,2,71.69811320754717,1,2024-04,vendredi,116,12,116,125
SACHET BRETELLES 38X60 MF,12,50.0,225.0,0.222,Consommable,B,PC (1 PC),CONSO/HYG,Economat,15656,1,1,31.37254901960784,0,2024-04,mardi,113,12,113,122
SALADE LAITUE TUN,12,248.0,393.7,0.63,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,17669,11,11,77.4962742175857,1,2024-04,dimanche,111,12,111,120
SANEX,12,52.0,100.0,0.52,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,12046,6,6,88.75305623471883,1,2024-04,lundi,112,12,112,121
SANIT SURF,12,12.0,51.0,0.235,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,13087,10,10,60.243277848911646,1,2024-04,dimanche,111,12,111,120
SAUCE A L'AIL,12,3.0,12.0,0.25,Epicerie,B,PC,SOLIDES,Economat,12820,1,1,28.67132867132868,0,2024-04,lundi,119,12,119,128
SAUCE A L'AIL PB,12,10.0,11.0,0.909,Epicerie,A,L (1 KG),SOLIDES,Economat,16167,4,4,65.3125,1,2024-04,dimanche,111,12,111,120
SAUCE BARBECUE PB,12,10.0,15.0,0.667,Epicerie,D,KG (1 KG),SOLIDES,Economat,16252,2,2,86.66666666666667,1,2024-04,mardi,113,12,113,122
SAUCE MAYONNAISE PESTO PB,12,10.0,11.0,0.909,Epicerie,A,L (1 L),SOLIDES,Economat,16162,4,4,54.80769230769232,1,2024-04,dimanche,111,12,111,120
SAUCE PESTO PB,12,4.0,5.0,0.8,Epicerie,A,KG (1 KG),SOLIDES,Economat,16163,4,4,68.0,1,2024-04,dimanche,111,12,111,120
SAUCE PLAN B 5KG,12,9.0,25.0,0.36,Epicerie,B,SEAU (1000 GR),SOLIDES,Economat,17891,2,2,48.23529411764706,0,2024-04,jeudi,115,12,115,124
SEL FIN DE TABLE,12,10.0,23.0,0.435,Epicerie,B,PC (1 KG),SOLIDES,Economat,12838,3,3,82.20338983050848,1,2024-04,mardi,113,12,113,122
SERPILLERE,12,84.0,122.0,0.689,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,13090,8,8,93.53846153846152,1,2024-04,lundi,112,12,112,121
SERVIETTE 30*30 CIGUSTA,12,48.0,192.0,0.25,Consommable,B,PC (1 PC),CONSO/HYG,Economat,13091,1,1,49.2063492063492,1,2024-04,samedi,117,12,117,126
SERVIETTE EN PAPIER 30*30,12,452.0,786.0,0.575,Consommable,A,PC (1 PC),CONSO/HYG,Economat,13092,18,18,77.73212818405916,1,2024-04,dimanche,111,12,111,120
SET DE PLATEAU DB,12,4000.0,9000.0,0.444,Consommable,B,PC (1 PC),CONSO/HYG,Economat,15143,2,2,93.81443298969072,1,2024-04,vendredi,116,12,116,125
SOUS FONDANT PERSONNALISE,12,600.0,1200.0,0.5,Consommable,B,PC (1 PC),CONSO/HYG,Economat,17414,1,1,39.490445859872615,1,2024-04,dimanche,118,12,118,127
SUCRE BLANC EN SACHET GOURM,12,2000.0,4000.0,0.5,Cafe,B,PC (1 PC),LIQUIDES,Economat,12343,2,2,56.66666666666666,1,2024-04,mardi,113,12,113,122
SUCRE EN SACHET CI-GUSTA,12,10.0,120.0,0.083,Cafe,B,PC (1 PC),LIQUIDES,Economat,13098,1,1,64.7887323943662,0,2024-04,lundi,112,12,112,121
SUCRE EN SACHET DAILY BREAK,12,90.0,230.0,0.391,Cafe,A,PC (1 KG),LIQUIDES,Economat,12849,9,9,85.03401360544217,1,2024-04,dimanche,111,12,111,120
SUCRE GLACE,12,1.0,27.0,0.037,Pâtisseries,D,PC (1 PC),SOLIDES,Economat,12069,1,1,88.23529411764706,0,2024-04,mardi,120,13,120,129
SUCRE ROUX EN SACHET GOURM,12,2000.0,4000.0,0.5,Cafe,C,PC (1 PC),LIQUIDES,Economat,12344,2,2,66.23376623376623,1,2024-04,mardi,113,12,113,122
"THON EN BOITES,12,81.0,164.0,0.494,Conserve de Poisson,A,""BTE (2,05 KG)"",SOLIDES,Economat,12855,6,6,78.74396135265701,1,2024-04,lundi,112,12,112,121"
TOMATE CERISES,12,5.300000000000001,24.95,0.212,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12858,5,5,63.25581395348837,1,2024-04,lundi,112,12,112,121
TOMATE CONCENTRE 4/4,12,13.0,24.0,0.542,Epicerie,D,PC,SOLIDES,Economat,12859,2,2,100.0,1,2024-04,dimanche,111,12,111,120
TOMATE FRAICHE,12,304.2,526.85,0.577,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12860,11,11,80.32407407407408,1,2024-04,dimanche,111,12,111,120
TOMATES SECHEES,12,2.6,5.0,0.52,Epicerie,B,PC (1000 GR),SOLIDES,Economat,12861,4,4,37.67123287671233,1,2024-04,dimanche,111,12,111,120
TOQUE CHEF,12,5.0,6.0,0.833,Hygiène,C,PC (1 PC),CONSO/HYG,Economat,14235,3,3,83.54430379746836,1,2024-04,vendredi,116,12,116,125
VARIANTES,12,3.0,10.0,0.3,Legumes Frais,D,KG (1 KG),SOLIDES,Economat,12868,1,1,91.30434782608695,1,2024-04,dimanche,118,12,118,127
VIANDE HACHEE SPECIAL RESTO,12,47.3,191.07,0.248,Viandes Fraiches,A,PC (1 KG),SOLIDES,Economat,12871,12,12,66.26139817629179,1,2024-04,dimanche,111,12,111,120
VIANDE SECHE FUME (BRESAOLA) TRANCHES 300GR,12,9.3,11.0,0.845,Viandes Fraiches,A,KG (1000 GR),SOLIDES,Economat,13118,12,12,75.53648068669528,1,2024-04,dimanche,111,12,111,120
VINAIGRE 1L,12,1.0,12.0,0.083,Epicerie,D,L (1000 GR),SOLIDES,Economat,13175,1,1,71.7948717948718,1,2024-04,dimanche,118,12,118,127
AIL,13,6.0,8.3,0.723,Legumes Frais,B,KG,SOLIDES,Economat,12527,3,3,82.17821782178217,1,2024-05,vendredi,123,13,123,132
AIL EN POUDRE,13,1.0,2.0,0.5,Fruits & Legumes Frais,C,KG (1 KG),SOLIDES,Economat,17183,1,1,41.37931034482759,1,2024-05,samedi,124,13,124,133
AJAX VITRE,13,19.0,32.0,0.594,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,13139,14,14,68.68451688009313,1,2024-05,mercredi,121,13,121,130
ALKASURF DDA 5KG,13,1.0,15.0,0.067,Hygiène,D,PC (1 PC),CONSO/HYG,Economat,12877,1,1,82.92682926829268,1,2024-05,samedi,124,13,124,133
AMANDE EFFILEE,13,2.0,4.0,0.5,Fruits Secs,B,PC (1 KG),SOLIDES,Economat,12878,2,2,77.64705882352942,1,2024-05,dimanche,125,13,125,134
AMANDES GRILEES SALEES 70GR,13,36.0,84.0,0.429,Fruits Secs,B,PC (1 PC),SOLIDES,Economat,12879,2,2,72.5925925925926,1,2024-05,vendredi,123,13,123,132
ANANAS PCES,13,115.0,172.0,0.669,Fruits & Legumes Frais,A,PC (1 PC),SOLIDES,Economat,13616,11,11,76.66068222621185,1,2024-05,mercredi,121,13,121,130
ASEPCLOR,13,20.0,60.0,0.333,Hygiène,A,PC (1 PC),CONSO/HYG,Economat,12880,4,4,81.53846153846153,1,2024-05,jeudi,122,13,122,131
AUBERGINE LEGUME,13,13.0,17.85,0.728,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12532,5,5,71.64948453608247,1,2024-05,vendredi,123,13,123,132
BACON BOEUF FUME TRANCHES ( 300GR),13,5.4,6.9,0.783,Viandes Fraiches,A,KG (1000 GR),SOLIDES,Economat,13257,6,6,79.56656346749226,1,2024-05,jeudi,122,13,122,131
BACON DE DINDE TRANCHES (1 - 1.5 KG),13,34.0,43.0,0.791,Charcuterie,B,KG (1 KG),SOLIDES,Economat,10865,4,4,68.70748299319727,1,2024-05,mercredi,121,13,121,130
BACTYGEL 703 CF,13,1.0,4.0,0.25,Hygiène,B,BTL (1 BTL),CONSO/HYG,Economat,14368,1,1,64.70588235294117,1,2024-05,samedi,124,13,124,133
BAGUETTE CONG.,13,320.0,730.0,0.438,Boulangerie_R,B,PC,SOLIDES,Economat,12221,3,3,97.77777777777776,1,2024-05,jeudi,122,13,122,131
BALAIS SANS MANCHE,13,4.0,9.0,0.444,Hygiène,C,PC (1 PC),CONSO/HYG,Economat,12882,3,3,89.70588235294117,1,2024-05,samedi,124,13,124,133
BANANE,13,18.0,155.0,0.116,Fruits & Legumes Frais,A,KG (1 PC),SOLIDES,Economat,12534,4,4,38.23529411764706,0,2024-05,mardi,127,13,127,136
BARQUETTE CARTON CIG,13,1000.0,3000.0,0.333,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12496,2,2,51.33689839572193,1,2024-05,samedi,124,13,124,133
BARQUETTE CARTON DB,13,1400.0,2900.0,0.483,Consommable,B,PC (1 PC),CONSO/HYG,Economat,11337,2,2,47.368421052631575,1,2024-05,vendredi,123,13,123,132
BASILIC BARQUETTE,13,3.0,11.05,0.271,Legumes Frais,A,KG,SOLIDES,Economat,12539,3,3,50.74183976261127,1,2024-05,mercredi,121,13,121,130
BECK'S JET 24CL,13,209.0,683.0,0.306,Alcools,A,BTL (1 PC),LIQUIDES,Economat,13242,7,7,93.3933933933934,1,2024-05,mercredi,121,13,121,130
BISCUIT TUC,13,48.0,120.0,0.4,Epicerie,D,PC (1 PC),SOLIDES,Economat,12548,2,2,85.0,1,2024-05,vendredi,123,13,123,132
BLOUSE NON TISSEE,13,5.0,36.0,0.139,Hygiène,C,PC (1 KG),CONSO/HYG,Economat,12883,3,3,92.7710843373494,1,2024-05,vendredi,123,13,123,132
BOGA LIM PET 0.5,13,479.0,479.0,1.0,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12551,33,33,68.31683168316832,1,2024-05,mercredi,121,13,121,130
BOGA LIME BOITE 24CL,13,18.0,1322.0,0.014,Eaux et Sodas,A,BTE (1 PC),LIQUIDES,Economat,12552,1,1,90.8502024291498,1,2024-05,vendredi,130,14,130,139
BOGA PET 30CL,13,228.0,261.0,0.874,Eaux et Sodas,B,PQT (1 PQT),LIQUIDES,Economat,13705,7,7,78.30188679245283,1,2024-05,mercredi,121,13,121,130
BOITE A CREPE,13,1300.65,3150.0,0.413,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12553,3,3,85.50724637681158,1,2024-05,vendredi,123,13,123,132
BOITE FRAPPE CAFE 1,36KG MONIN,13,1.0,6.0,0.167,Pâtisseries,C,BTE (1360 GR),SOLIDES,Economat,16228,1,1,52.17391304347826,1,2024-05,vendredi,123,13,123,132
BOITE FRAPPE VANILLE 1,36KG MONIN,13,1.0,6.0,0.167,Pâtisseries,C,KG (1 KG),SOLIDES,Economat,17182,1,1,60.273972602739725,0,2024-05,mercredi,128,13,128,137
BON DE TRANSFERT 50*3,13,4.0,15.0,0.267,Fournitures de Bureau,B,PC (1 PC),FOURNITURE DE BUREAU,Economat,12098,2,2,82.5136612021858,0,2024-05,lundi,126,13,126,135
BOUTEILLE DE VINAIGRETTE 250ML,13,8.0,16.0,0.5,Epicerie,A,PC (250 GR),SOLIDES,Economat,17890,4,4,75.79908675799086,1,2024-05,mercredi,121,13,121,130
BRIOCHE TORSADEE PUR BEURRE PEPITE CHOCO GF,13,225.0,1500.0,0.15,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17367,2,2,100.0,0,2024-05,mercredi,128,13,128,137
Beurre 200Gr,13,41.0,83.0,0.494,Beurre Oeuf Fromage,C,PC (200 GR),SOLIDES,Economat,14866,2,2,65.71428571428571,1,2024-05,lundi,126,13,126,135
CACAHUETES GRILLEES SALEES 70GR,13,24.0,60.0,0.4,Fruits Secs,C,PC (1 PC),SOLIDES,Economat,12892,2,2,83.63636363636363,1,2024-05,vendredi,123,13,123,132
CAKE CHOCOLAT PBC,13,80.0,88.0,0.909,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,16265,3,3,59.85401459854016,1,2024-05,mercredi,121,13,121,130
CAKE CITRON PBC,13,98.0,216.0,0.454,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17773,4,4,59.0,1,2024-05,mercredi,121,13,121,130
CAKE MARBRE MARGARINE,13,330.0,561.0,0.588,Pâtisseries,A,PC (1 PC),SOLIDES,Economat,18558,17,17,86.53061224489797,1,2024-05,mercredi,121,13,121,130
CAKE MARBRE PBC,13,319.0,363.0,0.879,Viennoiserie,A,PC (1 PC),SOLIDES,Economat,14743,5,5,65.50218340611353,1,2024-05,mercredi,121,13,121,130
CAKE NATURE MARGARINE,13,132.0,132.0,1.0,Pâtisseries,C,PC (1 PC),SOLIDES,Economat,18562,10,10,94.04761904761904,1,2024-05,samedi,124,13,124,133
CAKE ORANGE PBC,13,170.0,170.0,1.0,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,16267,6,6,57.60869565217392,1,2024-05,mercredi,121,13,121,130
CAROTTE,13,28.35,67.1,0.423,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12054,5,5,77.54569190600522,1,2024-05,jeudi,122,13,122,131
CAROTTE CAKE PBC,13,319.0,330.0,0.967,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,16270,6,6,67.2514619883041,1,2024-05,mercredi,121,13,121,130
CELTIA FUT DE 50L,13,2.0,6.0,0.333,Alcools,B,PC (50 L),LIQUIDES,Economat,15470,2,2,78.16901408450704,0,2024-05,mercredi,121,13,121,130
CELTIA JET 25CL,13,216.0,591.0,0.365,Alcools,A,PC (1 PC),LIQUIDES,Economat,13243,9,9,94.76744186046513,1,2024-05,mercredi,121,13,121,130
CHAMPIGNON FRAIS BARQUETTE,13,21.0,34.5,0.609,Legumes Frais,A,KG,SOLIDES,Economat,12567,6,6,52.29007633587786,1,2024-05,mercredi,121,13,121,130
CHAPLUR,13,1.0,16.0,0.062,Epicerie,C,PC (1 KG),SOLIDES,Economat,12897,1,1,88.13559322033898,0,2024-05,jeudi,122,13,122,131
CHOCOLAT CHAUD EN POUDRE,13,5.0,7.0,0.714,Cafe,B,KG (1 KG),LIQUIDES,Economat,17913,1,1,29.09090909090909,1,2024-05,vendredi,123,13,123,132
"CHOCOLAT EN POUDRE,13,43.0,86.0,0.5,Cafe,A,""PC (0,2 KG)"",LIQUIDES,Economat,12576,6,6,79.57559681697613,1,2024-05,jeudi,122,13,122,131"
CHOUX ROUGE,13,4.75,9.6,0.495,Legumes Frais,A,PC (1 PC),SOLIDES,Economat,12047,4,4,63.934426229508205,1,2024-05,vendredi,123,13,123,132
CITRON,13,10.85,16.75,0.648,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12040,4,4,65.84158415841584,0,2024-05,lundi,126,13,126,135
CITRON SALLE,13,7.0,28.0,0.25,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12583,1,1,64.05228758169935,0,2024-05,lundi,126,13,126,135
COCA COLA BOITE 24CL,13,96.0,2855.0,0.034,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12586,2,2,91.54624277456648,1,2024-05,jeudi,122,13,122,131
COCA COLA PET 0.5,13,1214.0,1214.0,1.0,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12587,31,31,73.42342342342343,1,2024-05,mercredi,121,13,121,130
COCA COLA PET 30CL,13,396.0,435.0,0.91,Eaux et Sodas,B,PQT (1 PQT),LIQUIDES,Economat,13703,7,7,63.80368098159509,1,2024-05,mercredi,121,13,121,130
COCA COLA ZERO 30 CL,13,109.0,148.0,0.736,Eaux et Sodas,B,PC (1 PC),LIQUIDES,Economat,12138,3,3,73.73737373737373,0,2024-05,jeudi,122,13,122,131
COCA COLA ZERO PET 0.5L,13,582.0,600.0,0.97,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12588,23,23,65.78947368421053,1,2024-05,vendredi,123,13,123,132
COFFRET PORTRAIT AV SEP 11.5/11.5,13,30.0,175.0,0.171,Consommable,C,PC,CONSO/HYG,Economat,12311,2,2,63.41463414634146,1,2024-05,mercredi,121,13,121,130
COIFFE EN PAPIER,13,200.0,1100.0,0.182,Hygiène,B,PC (1 PC),CONSO/HYG,Economat,12061,2,2,95.55555555555556,0,2024-05,lundi,126,13,126,135
CONCOMBRE,13,80.30000000000001,177.692,0.452,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12131,5,5,78.89087656529516,1,2024-05,vendredi,123,13,123,132
COOKIES,13,40.0,120.0,0.333,Viennoiserie,C,PC,SOLIDES,Economat,16244,1,1,76.27118644067797,1,2024-05,samedi,124,13,124,133
CORNICHON FRAIS,13,6.0,12.0,0.5,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12601,3,3,72.3404255319149,1,2024-05,mercredi,121,13,121,130
COURGE,13,11.75,47.65,0.247,Legumes Frais,B,KG (1 KG),SOLIDES,Economat,12603,3,3,82.65895953757226,1,2024-05,vendredi,123,13,123,132
COURGETTE,13,16.25,28.6,0.568,Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12604,4,4,77.88161993769471,1,2024-05,samedi,124,13,124,133
COUSCOUS EN PAQUET,13,6.0,28.0,0.214,Epicerie,D,PC (1 PC),SOLIDES,Economat,12605,2,2,92.0,0,2024-05,mercredi,121,13,121,130
COUTEAU A PAIN 20CM,13,1.0,5.0,0.2,Accessoire & couvert,C,PC (1 PC),SMALL EQUIPEMENTS,Economat,13195,1,1,63.04347826086957,1,2024-05,vendredi,123,13,123,132
COUTEAU NOIRE EMBALLE EJEM,13,3000.0,4000.0,0.75,Consommable,B,PC,CONSO/HYG,Economat,12607,3,3,79.0909090909091,1,2024-05,dimanche,125,13,125,134
COUVERCLE AVEC TROU BOMBE 95KY,13,1700.0,3300.0,0.515,Consommable,B,PC (1 PC),CONSO/HYG,Economat,16116,3,3,68.53932584269663,1,2024-05,vendredi,123,13,123,132
COUVERCLE GOBLET TRSP 35 CL EJEM,13,900.0,3000.0,0.3,Consommable,B,PC (1 PC),CONSO/HYG,Economat,12608,2,2,63.48314606741573,1,2024-05,vendredi,123,13,123,132
COUVERCLE SANS TROU PET BOMBE 80MM,13,400.0,600.0,0.667,Consommable,D,PC (1 PC),CONSO/HYG,Economat,17868,1,1,56.52173913043478,1,2024-05,vendredi,123,13,123,132
CREME A FOUETTER,13,8.0,16.0,0.5,Beurre Oeuf Fromage,B,PC (1 KG),SOLIDES,Economat,12922,4,4,40.35087719298245,1,2024-05,samedi,124,13,124,133
CREME CHANTILLY,13,1.0,11.0,0.091,Pâtisseries,D,PC,SOLIDES,Economat,12610,1,1,75.86206896551724,0,2024-05,lundi,126,13,126,135
CROISSANT AU CHOCOLAT MARGARINE,13,200.0,750.0,0.267,Pâtisseries,C,PC (1 PC),SOLIDES,Economat,18546,2,2,98.1132075471698,0,2024-05,mercredi,128,13,128,137
CROISSANT AUX AMANDES  PUR BEURRE GF,13,225.0,1200.0,0.188,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17364,2,2,100.0,0,2024-05,mercredi,128,13,128,137
CROISSANT NATURE  PUR BEURRE GF,13,1450.0,5400.0,0.269,Viennoiserie,B,PC (1 PC),SOLIDES,Economat,17363,2,2,100.0,0,2024-05,mercredi,128,13,128,137
CROISSANT NATURE MARGARINE,13,200.0,675.0,0.296,Pâtisseries,C,PC (1 PC),SOLIDES,Economat,18545,2,2,97.1830985915493,0,2024-05,mercredi,128,13,128,137
CUILLERE A CAFE PLASTIQUE,13,19500.0,28100.0,0.694,Consommable,A,PC (1 PC),CONSO/HYG,Economat,12923,21,21,88.45750262329486,1,2024-05,mercredi,121,13,121,130
CUILLIERE NOIRE EJEM,13,1500.0,4900.0,0.306,Consommable,A,PC,CONSO/HYG,Economat,12613,4,4,91.24087591240875,1,2024-05,vendredi,123,13,123,132
CUISSE DE POULET FRAIS,13,12.84,47.85,0.268,Volaille Fraiche,C,KG (1 KG),SOLIDES,Economat,15333,1,1,72.22222222222221,1,2024-05,samedi,124,13,124,133
Citronnade La Classique 1LITRE,13,40.0,40.0,1.0,Jus Fruit Lait,D,L (1 L),LIQUIDES,Economat,17719,8,8,81.48148148148148,1,2024-05,mercredi,121,13,121,130
DADDY'S CHIPS CLASSIC SEL DE MER 70G,13,165.0,225.0,0.733,Epicerie,A,PC (1 PC),SOLIDES,Economat,16576,7,7,68.75,1,2024-05,mercredi,121,13,121,130
DADDY'S CHIPS SAVORY TRUFFE PARMESAN 70G,13,120.0,165.0,0.727,Epicerie,B,PC (1 PC),SOLIDES,Economat,16577,8,8,88.0,1,2024-05,vendredi,123,13,123,132
DADDY'S CHIPS SPICY PAPRIKA 70G,13,105.0,165.0,0.636,Epicerie,A,PC (1 PC),SOLIDES,Economat,16580,5,5,66.83673469387756,1,2024-05,mercredi,121,13,121,130
DINOL,13,80.0,135.0,0.593,Hygiène,A,BIDON (1 KG),CONSO/HYG,Economat,12934,8,8,74.47073474470734,1,2024-05,mercredi,121,13,121,130
DOSETTE KETCHUP PB,13,2000.0,4000.0,0.5,Epicerie,C,PC (1000 PC),SOLIDES,Economat,16254,2,2,52.5,1,2024-05,vendredi,123,13,123,132
DOSETTE MAYO PB,13,2000.0,4000.0,0.5,Epicerie,C,PC (1 PC),SOLIDES,Economat,16253,2,2,51.85185185185185,1,2024-05,vendredi,123,13,123,132
EAU MINERALE 1,5L,13,170.0,4556.0,0.037,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12241,12,12,83.6734693877551,1,2024-05,jeudi,122,13,122,131
EMBALLAGE CREPE CIG,13,300.0,2000.0,0.15,Consommable,B,PC (1 PC),CONSO/HYG,Economat,13284,1,1,45.25547445255474,0,2024-05,mercredi,128,13,128,137
EMINCE DE BOEUF PORT. SURGELE,13,25.985,79.49000000000001,0.327,Viandes Surgelées,A,KG (1000 GR),SOLIDES,Economat,16289,9,9,71.32075471698113,1,2024-05,mercredi,121,13,121,130
ESCALOPE POULET CONGELÉ,13,22.56,254.36,0.089,Volaille Surgelée,C,PC (1 KG),SOLIDES,Economat,13398,1,1,76.27118644067797,1,2024-05,vendredi,130,14,130,139
ESCALOPE POULET FRAIS,13,296.01,503.16,0.588,Volaille Surgelée,A,PC (1 KG),SOLIDES,Economat,12631,4,4,84.24908424908425,1,2024-05,vendredi,123,13,123,132
ESCALOPE POULET PANE CONGELE,13,56.78,128.91,0.44,Volaille Surgelée,A,KG (1 KG),SOLIDES,Economat,15081,6,6,75.96685082872928,1,2024-05,jeudi,122,13,122,131
ESSUIT TOUT JUMBO,13,96.0,157.0,0.611,Hygiène,A,PC (1 KG),CONSO/HYG,Economat,12940,36,36,74.55101260985862,1,2024-05,mercredi,121,13,121,130
ETUI SANDWICH,13,700.0,4000.0,0.175,Consommable,B,PC,CONSO/HYG,Economat,7262,1,1,39.34426229508197,1,2024-05,samedi,124,13,124,133
FANTA BOITE 24CL,13,85.0,1328.0,0.064,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12634,3,3,89.79099678456593,1,2024-05,jeudi,122,13,122,131
FANTA PET 0.5 L,13,699.0,699.0,1.0,Eaux et Sodas,A,PC (1 PC),LIQUIDES,Economat,12635,30,30,83.57487922705315,1,2024-05,mercredi,121,13,121,130
FANTA PET 30CL,13,156.0,312.0,0.5,Eaux et Sodas,B,PC (1 PQT),LIQUIDES,Economat,13704,5,5,86.0,1,2024-05,mercredi,121,13,121,130
FARINE EN PAQUET,13,3.0,252.0,0.012,Epicerie,A,PC (1 KG),SOLIDES,Economat,12636,2,2,97.38562091503267,0,2024-05,jeudi,122,13,122,131
FILM ETIRABLE 725GR,13,21.0,38.0,0.553,Consommable,A,PC (1 GR),CONSO/HYG,Economat,12524,17,17,75.35211267605634,1,2024-05,mercredi,121,13,121,130
FOND DE PLATEAU CIG,13,1000.0,3000.0,0.333,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12943,1,1,53.73134328358209,1,2024-05,dimanche,125,13,125,134
FOND PLATEAU GOURM,13,1000.0,4000.0,0.25,Consommable,C,PC (1 PC),CONSO/HYG,Economat,12333,1,1,58.53658536585365,0,2024-05,lundi,126,13,126,135
FORNOX,13,24.0,48.0,0.5,Hygiène,B,PC (1 PC),CONSO/HYG,Economat,12945,5,5,88.1578947368421,1,2024-05,mercredi,121,13,121,130
FORTE NSPRS,13,300.0,5150.0,0.058,Cafe,A,PC (1 PC),LIQUIDES,Economat,16339,6,6,80.0,1,2024-05,mercredi,121,13,121,130
FOURCHETTE NOIRE EMBALEE EJEM,13,6200.0,10000.0,0.62,Consommable,A,PC (1 PC),CONSO/HYG,Economat,12645,12,12,75.0,1,2024-05,mercredi,121,13,121,130
FRAISE FRAIS,13,58.85,64.35,0.915,Fruits & Legumes Frais,A,KG (1 KG),SOLIDES,Economat,12647,13,13,62.80701754385965,1,2024-05,jeudi,122,13,122,131
"FRITE SURGELE 9/9 CLASSIC 2.5 KG,13,156.75,290.0,0.541,Legumes Surgelés,A,""KG (2,5 KG)"",SOLIDES,Economat,16381,6,6,70.63903281519862,1,2024-05,mercredi,121,13,121,130"
FROMAGE CHEDDAR EN BLOC,13,30.0,65.0,0.462,Beurre Oeuf Fromage,A,KG,SOLIDES,Economat,16157,5,5,56.622516556291394,1,2024-05,vendredi,123,13,123,132
FROMAGE EDAM MEULE,13,8.662,35.622,0.243,Beurre Oeuf Fromage,B,KG (1 KG),SOLIDES,Economat,14345,3,3,72.51461988304094,1,2024-05,vendredi,123,13,123,132
FROMAGE LAND OR,13,22.6,25.4,0.89,Beurre Oeuf Fromage,A,PC (1 KG),SOLIDES,Economat,12654,8,8,86.70212765957447,1,2024-05,mercredi,121,13,121,130
