product,inventory_cycle,predicted_inventory,model_used
MAIS EN BOITE,47,12.537897,bidirectional_lstm
MAIS EN BOITE,47,12.494692,bidirectional_lstm
MAIS EN BOITE,47,11.543512,bidirectional_lstm
MAIS EN BOITE,48,10.630419,bidirectional_lstm
MAIS EN BOITE,48,9.930887,bidirectional_lstm
MAIS EN BOITE,48,10.085436,bidirectional_lstm
MAIS EN BOITE,48,10.050272,bidirectional_lstm
MAIS EN BOITE,48,10.200541,bidirectional_lstm
MAIS EN BOITE,48,10.3256855,bidirectional_lstm
MAIS EN BOITE,48,10.627451,bidirectional_lstm
MAIS EN BOITE,48,10.850695,bidirectional_lstm
MAIS EN BOITE,48,11.009867,bidirectional_lstm
MAIS EN BOITE,48,10.681574,bidirectional_lstm
MAIS EN BOITE,48,10.67074,bidirectional_lstm
MAIS EN BOITE,49,10.245043,bidirectional_lstm
MAIS EN BOITE,49,9.923677,bidirectional_lstm
MAIS EN BOITE,49,9.834467,bidirectional_lstm
MAIS EN BOITE,49,10.083193,bidirectional_lstm
MAIS EN BOITE,49,9.551554,bidirectional_lstm
MAIS EN BOITE,49,9.120768,bidirectional_lstm
MAIS EN BOITE,49,9.239931,bidirectional_lstm
MAIS EN BOITE,49,9.703005,bidirectional_lstm
MAIS EN BOITE,49,9.520311,bidirectional_lstm
MAIS EN BOITE,49,9.764475,bidirectional_lstm
MAIS EN BOITE,49,10.151667,bidirectional_lstm
MAIS EN BOITE,50,10.346598,bidirectional_lstm
MAIS EN BOITE,50,10.387606,bidirectional_lstm
MAIS EN BOITE,50,10.549562,bidirectional_lstm
MAIS EN BOITE,50,10.74383,bidirectional_lstm
MAIS EN BOITE,50,10.638018,bidirectional_lstm
MAIS EN BOITE,51,10.488329,bidirectional_lstm
MAIS EN BOITE,51,10.309031,bidirectional_lstm
MAIS EN BOITE,51,10.318781,bidirectional_lstm
MAIS EN BOITE,51,10.162783,bidirectional_lstm
MAIS EN BOITE,51,10.206583,bidirectional_lstm
MAIS EN BOITE,52,10.072008,bidirectional_lstm
MAIS EN BOITE,52,10.374781,bidirectional_lstm
MAIS EN BOITE,52,10.173883,bidirectional_lstm
MAIS EN BOITE,52,10.587053,bidirectional_lstm
MAIS EN BOITE,52,10.697474,bidirectional_lstm
MAIS EN BOITE,52,11.292994,bidirectional_lstm
MAIS EN VRAC,17,8.689234,bidirectional_lstm
MAIS EN VRAC,18,8.266909,bidirectional_lstm
MAIS EN VRAC,19,8.143213,bidirectional_lstm
MAIS EN VRAC,19,8.360735,bidirectional_lstm
MAIS EN VRAC,20,8.610567,bidirectional_lstm
MAIS EN VRAC,21,8.519587,bidirectional_lstm
MAIS EN VRAC,22,8.401133,bidirectional_lstm
MAIS EN VRAC,22,8.289377,bidirectional_lstm
MAIS EN VRAC,23,8.190523,bidirectional_lstm
MAIS EN VRAC,24,8.087397,bidirectional_lstm
MAIS EN VRAC,25,8.069117,bidirectional_lstm
MAIS EN VRAC,25,8.143183,bidirectional_lstm
MAIS EN VRAC,26,8.461931,bidirectional_lstm
MAIS EN VRAC,27,8.781122,bidirectional_lstm
MAIS EN VRAC,28,8.949114,bidirectional_lstm
MAIS EN VRAC,29,9.073053,bidirectional_lstm
MAIS EN VRAC,32,9.137865,bidirectional_lstm
MAIS EN VRAC,34,9.267099,bidirectional_lstm
MAIS EN VRAC,35,9.627596,bidirectional_lstm
MAIS EN VRAC,36,9.937952,bidirectional_lstm
MAIS EN VRAC,36,10.149317,bidirectional_lstm
MAIS EN VRAC,37,10.161142,bidirectional_lstm
MAIS EN VRAC,38,9.981211,bidirectional_lstm
MAIS EN VRAC,39,9.932344,bidirectional_lstm
MAIS EN VRAC,40,9.979181,bidirectional_lstm
MAIS EN VRAC,40,10.300623,bidirectional_lstm
MAIS EN VRAC,41,10.183977,bidirectional_lstm
MAIS EN VRAC,47,9.728609,bidirectional_lstm
MAIS EN VRAC,49,9.625261,bidirectional_lstm
MAIS EN VRAC,51,8.842638,bidirectional_lstm
MANCHE A BALAIS,5,8.37488,bidirectional_lstm
MANCHE A BALAIS,5,8.371302,bidirectional_lstm
MANCHE A BALAIS,5,8.558161,bidirectional_lstm
MANCHE A BALAIS,6,9.134615,bidirectional_lstm
MANCHE A BALAIS,6,9.001436,bidirectional_lstm
MANCHE A BALAIS,6,9.474535,bidirectional_lstm
MANCHE A BALAIS,6,9.112612,bidirectional_lstm
MANCHE A BALAIS,7,9.455339,bidirectional_lstm
MANCHE A BALAIS,8,9.515398,bidirectional_lstm
MANCHE A BALAIS,8,9.680399,bidirectional_lstm
MANCHE A BALAIS,8,9.354692,bidirectional_lstm
MANCHE A BALAIS,8,9.714289,bidirectional_lstm
MANCHE A BALAIS,10,9.279963,bidirectional_lstm
MANCHE A BALAIS,12,9.565874,bidirectional_lstm
MANCHE A BALAIS,13,9.76861,bidirectional_lstm
MANCHE A BALAIS,14,9.884951,bidirectional_lstm
MANCHE A BALAIS,14,9.555819,bidirectional_lstm
MANCHE A BALAIS,15,9.8024845,bidirectional_lstm
MANCHE A BALAIS,16,9.043291,bidirectional_lstm
MANCHE A BALAIS,16,8.693094,bidirectional_lstm
MANCHE A BALAIS,16,9.07725,bidirectional_lstm
MANCHE A BALAIS,17,8.87108,bidirectional_lstm
MANCHE A BALAIS,17,8.73601,bidirectional_lstm
MANCHE A BALAIS,19,8.531206,bidirectional_lstm
MANCHE A BALAIS,19,8.596048,bidirectional_lstm
MANCHE A BALAIS,20,8.499002,bidirectional_lstm
MANCHE A BALAIS,21,8.602915,bidirectional_lstm
MANCHE A BALAIS,21,8.584589,bidirectional_lstm
MANCHE A BALAIS,22,8.839235,bidirectional_lstm
MANCHE A BALAIS,22,8.575937,bidirectional_lstm
MANCHE A BALAIS,23,8.78393,bidirectional_lstm
MANCHE A BALAIS,23,8.71409,bidirectional_lstm
MANCHE A BALAIS,23,8.324625,bidirectional_lstm
MANCHE A BALAIS,23,8.3157215,bidirectional_lstm
MANCHE A BALAIS,23,8.369028,bidirectional_lstm
MANCHE A BALAIS,25,8.460939,bidirectional_lstm
MANCHE A BALAIS,25,8.574221,bidirectional_lstm
MANCHE A BALAIS,25,8.522364,bidirectional_lstm
MANCHE A BALAIS,25,8.625444,bidirectional_lstm
MANCHE A BALAIS,26,8.552584,bidirectional_lstm
MANCHE A BALAIS,26,8.702875,bidirectional_lstm
MANCHE A BALAIS,26,8.857477,bidirectional_lstm
MANCHE A BALAIS,27,8.878099,bidirectional_lstm
MANCHE A BALAIS,28,8.742899,bidirectional_lstm
MANCHE A BALAIS,28,8.718378,bidirectional_lstm
MANCHE A BALAIS,28,8.67824,bidirectional_lstm
MANCHE A BALAIS,30,8.926905,bidirectional_lstm
MANCHE A BALAIS,30,8.86429,bidirectional_lstm
MANCHE A BALAIS,31,8.726297,bidirectional_lstm
MANCHE A BALAIS,31,8.852198,bidirectional_lstm
MANCHE A BALAIS,32,8.895098,bidirectional_lstm
MANCHE A BALAIS,32,9.293741,bidirectional_lstm
MANCHE A BALAIS,33,9.69459,bidirectional_lstm
MANCHE A BALAIS,33,10.033655,bidirectional_lstm
MANCHE A BALAIS,33,10.3477955,bidirectional_lstm
MANCHE A BALAIS,34,10.72249,bidirectional_lstm
MANCHE A BALAIS,34,11.015406,bidirectional_lstm
MANCHE A BALAIS,35,10.881441,bidirectional_lstm
MANCHE A BALAIS,36,10.733812,bidirectional_lstm
MANCHE A BALAIS,37,10.568476,bidirectional_lstm
MANCHE A BALAIS,37,10.284784,bidirectional_lstm
MANCHE A BALAIS,37,10.036844,bidirectional_lstm
MANCHE A BALAIS,38,9.809038,bidirectional_lstm
MANCHE A BALAIS,38,9.731112,bidirectional_lstm
MANCHE A BALAIS,39,9.892885,bidirectional_lstm
MANCHE A BALAIS,39,9.931276,bidirectional_lstm
MANCHE A BALAIS,39,9.970232,bidirectional_lstm
MANCHE A BALAIS,40,10.063768,bidirectional_lstm
MANCHE A BALAIS,40,10.24045,bidirectional_lstm
MANCHE A BALAIS,40,10.123331,bidirectional_lstm
MANCHE A BALAIS,40,10.069132,bidirectional_lstm
MANCHE A BALAIS,40,10.179728,bidirectional_lstm
MANCHE A BALAIS,40,10.616632,bidirectional_lstm
MANCHE A BALAIS,40,10.462572,bidirectional_lstm
MANCHE A BALAIS,40,10.519533,bidirectional_lstm
MANCHE A BALAIS,41,10.268694,bidirectional_lstm
MANCHE A BALAIS,43,10.040857,bidirectional_lstm
MANCHE A BALAIS,46,9.45241,bidirectional_lstm
MANCHE A BALAIS,46,8.786051,bidirectional_lstm
MANCHE A BALAIS,47,7.896646,bidirectional_lstm
MANCHE A BALAIS,47,7.1028457,bidirectional_lstm
MANCHE A BALAIS,48,6.3661666,bidirectional_lstm
MANCHE A BALAIS,48,6.8653045,bidirectional_lstm
MANCHE A BALAIS,48,6.7591186,bidirectional_lstm
MANCHE A BALAIS,49,7.1063323,bidirectional_lstm
MANCHE A BALAIS,49,7.3710647,bidirectional_lstm
MANCHE A BALAIS,50,7.1211486,bidirectional_lstm
MANCHE A BALAIS,50,6.8966155,bidirectional_lstm
MANCHE A BALAIS,50,6.9041305,bidirectional_lstm
MANCHE A BALAIS,50,7.181375,bidirectional_lstm
MANCHE A BALAIS,50,7.5034194,bidirectional_lstm
MANCHE A BALAIS,50,7.353517,bidirectional_lstm
MANCHE A BALAIS,51,7.710771,bidirectional_lstm
MANCHE A BALAIS,51,7.4673095,bidirectional_lstm
MANGUE,7,9.623262,bidirectional_lstm
MANGUE,7,9.640459,bidirectional_lstm
MANGUE,12,10.384195,bidirectional_lstm
MANGUE,12,10.343073,bidirectional_lstm
MANGUE,13,10.702082,bidirectional_lstm
MANGUE,13,10.884722,bidirectional_lstm
MANGUE,13,10.710894,bidirectional_lstm
MANGUE,21,10.753504,bidirectional_lstm
MANGUE,23,9.73778,bidirectional_lstm
MANGUE,23,9.444689,bidirectional_lstm
MANGUE,23,9.928789,bidirectional_lstm
MANGUE,23,9.462412,bidirectional_lstm
MANGUE,24,9.391916,bidirectional_lstm
MANGUE,25,9.114695,bidirectional_lstm
MANGUE,25,8.824778,bidirectional_lstm
MANGUE,25,9.242357,bidirectional_lstm
MANGUE,26,9.574739,bidirectional_lstm
MANGUE,26,9.75445,bidirectional_lstm
MANGUE,27,9.795504,bidirectional_lstm
MANGUE,28,9.661516,bidirectional_lstm
MANGUE,28,9.640863,bidirectional_lstm
MANGUE,28,9.465364,bidirectional_lstm
MANGUE,28,9.64953,bidirectional_lstm
MANGUE,31,9.808771,bidirectional_lstm
MANGUE,32,10.024675,bidirectional_lstm
MANGUE,32,10.332163,bidirectional_lstm
MANGUE,32,10.519701,bidirectional_lstm
MANGUE,32,10.686892,bidirectional_lstm
MANGUE,32,10.588953,bidirectional_lstm
MANGUE,33,10.6383,bidirectional_lstm
MANGUE,33,10.290758,bidirectional_lstm
MANGUE,33,9.97304,bidirectional_lstm
MANGUE,34,9.679117,bidirectional_lstm
MANGUE,34,9.777575,bidirectional_lstm
MANGUE,34,9.853083,bidirectional_lstm
MANGUE,34,9.930407,bidirectional_lstm
MANGUE,34,9.994387,bidirectional_lstm
MANGUE,34,10.073923,bidirectional_lstm
MANGUE,35,10.177301,bidirectional_lstm
MANGUE,35,10.257441,bidirectional_lstm
MANGUE,35,10.319078,bidirectional_lstm
MANGUE,35,10.219255,bidirectional_lstm
MANGUE,35,10.144632,bidirectional_lstm
MANGUE,36,9.984568,bidirectional_lstm
MANGUE,36,9.814119,bidirectional_lstm
MANGUE,36,9.741526,bidirectional_lstm
MANGUE,36,9.893282,bidirectional_lstm
MANGUE,37,10.040689,bidirectional_lstm
MANGUE,37,10.086542,bidirectional_lstm
MANGUE,37,10.2362,bidirectional_lstm
MANGUE,37,10.522463,bidirectional_lstm
MANGUE,37,10.719263,bidirectional_lstm
MANGUE,38,10.845461,bidirectional_lstm
MANGUE,38,10.862154,bidirectional_lstm
MANGUE,38,10.931162,bidirectional_lstm
MANGUE,38,11.119135,bidirectional_lstm
MANGUE,38,11.140909,bidirectional_lstm
MANGUE,38,11.18619,bidirectional_lstm
MANGUE,38,11.176821,bidirectional_lstm
MANGUE,38,10.985704,bidirectional_lstm
MANGUE,38,10.6600895,bidirectional_lstm
MANGUE,38,10.417467,bidirectional_lstm
MANGUE,38,10.286173,bidirectional_lstm
MANGUE,38,10.315737,bidirectional_lstm
MANGUE,39,10.387117,bidirectional_lstm
MANGUE,39,10.671473,bidirectional_lstm
MANGUE,39,11.117678,bidirectional_lstm
MANGUE,39,11.221636,bidirectional_lstm
MANGUE,40,10.913576,bidirectional_lstm
MANGUE,40,10.379801,bidirectional_lstm
MANGUE,41,10.301279,bidirectional_lstm
MANGUE,41,10.189257,bidirectional_lstm
MANGUE,41,9.880205,bidirectional_lstm
MANGUE,41,9.77865,bidirectional_lstm
MANGUE,42,9.9272785,bidirectional_lstm
MANGUE,42,10.074739,bidirectional_lstm
MANGUE,42,10.671633,bidirectional_lstm
MANGUE,44,10.783312,bidirectional_lstm
MANGUE,45,10.899691,bidirectional_lstm
MANGUE,45,10.393305,bidirectional_lstm
MANGUE,45,9.574892,bidirectional_lstm
MANGUE,46,9.653849,bidirectional_lstm
MANGUE,46,8.7529545,bidirectional_lstm
MANGUE,46,7.982843,bidirectional_lstm
MANGUE,46,7.5353637,bidirectional_lstm
MANGUE,47,8.141733,bidirectional_lstm
MANGUE,47,8.627657,bidirectional_lstm
MANGUE,47,8.923311,bidirectional_lstm
MANGUE,48,8.042826,bidirectional_lstm
MANGUE,48,7.5871367,bidirectional_lstm
MANGUE,48,7.0651946,bidirectional_lstm
MANGUE,48,7.055124,bidirectional_lstm
MANGUE,48,7.3452163,bidirectional_lstm
MANGUE,48,7.9803863,bidirectional_lstm
MANGUE,48,8.185656,bidirectional_lstm
MANGUE,49,8.2230015,bidirectional_lstm
MANGUE,49,8.155321,bidirectional_lstm
MANGUE,49,8.375292,bidirectional_lstm
MANGUE,49,8.351076,bidirectional_lstm
MANGUE,50,8.313227,bidirectional_lstm
MANGUE,50,8.5543,bidirectional_lstm
MANGUE,50,8.696939,bidirectional_lstm
MANGUE,50,8.690729,bidirectional_lstm
MANGUE,50,8.455133,bidirectional_lstm
MANGUE,50,8.253389,bidirectional_lstm
MANGUE,50,8.096392,bidirectional_lstm
MANGUE,51,8.044115,bidirectional_lstm
MANGUE,51,8.228174,bidirectional_lstm
MANGUE,52,8.4315815,bidirectional_lstm
MANGUE,52,8.355768,bidirectional_lstm
MARGARINE,39,10.682505,bidirectional_lstm
MARGARINE,39,11.051203,bidirectional_lstm
MARGARINE,40,11.067568,bidirectional_lstm
MARGARINE,40,10.789835,bidirectional_lstm
MARGARINE,41,10.465174,bidirectional_lstm
MARGARINE,41,10.325136,bidirectional_lstm
MARGARINE,41,10.347193,bidirectional_lstm
MARGARINE,42,10.410379,bidirectional_lstm
MARGARINE,42,10.834955,bidirectional_lstm
MARGARINE,43,10.573214,bidirectional_lstm
MARGARINE,43,10.185564,bidirectional_lstm
MARGARINE,44,10.322893,bidirectional_lstm
MARGARINE,44,10.2905445,bidirectional_lstm
MARGARINE,45,9.5917,bidirectional_lstm
MARGARINE,45,8.954927,bidirectional_lstm
MARGARINE,46,9.220133,bidirectional_lstm
MARGARINE,46,9.467859,bidirectional_lstm
MARGARINE,46,8.523088,bidirectional_lstm
MARGARINE,47,7.497949,bidirectional_lstm
MARGARINE,47,6.8297973,bidirectional_lstm
MARGARINE,48,6.9651427,bidirectional_lstm
MARGARINE,48,6.383775,bidirectional_lstm
MARGARINE,48,6.4499297,bidirectional_lstm
MARGARINE,49,6.946428,bidirectional_lstm
MARGARINE,51,6.6820083,bidirectional_lstm
MARGARINE,51,6.3490996,bidirectional_lstm
MARGARINE,52,6.3711333,bidirectional_lstm
MARGARINE,52,6.5202727,bidirectional_lstm
MARINADE EMINCE DE BOEUF,34,10.162653,bidirectional_lstm
MARINADE EMINCE DE BOEUF,35,10.124865,bidirectional_lstm
MARINADE EMINCE DE BOEUF,35,10.1173115,bidirectional_lstm
MARINADE EMINCE DE BOEUF,35,10.254885,bidirectional_lstm
MARINADE EMINCE DE BOEUF,35,10.274797,bidirectional_lstm
MARINADE EMINCE DE BOEUF,36,10.205233,bidirectional_lstm
MARINADE EMINCE DE BOEUF,36,10.119463,bidirectional_lstm
MARINADE EMINCE DE BOEUF,36,10.012156,bidirectional_lstm
MARINADE EMINCE DE BOEUF,36,10.010393,bidirectional_lstm
MARINADE EMINCE DE BOEUF,37,10.0394,bidirectional_lstm
MARINADE EMINCE DE BOEUF,37,9.937967,bidirectional_lstm
MARINADE EMINCE DE BOEUF,37,9.848215,bidirectional_lstm
MARINADE EMINCE DE BOEUF,37,10.010103,bidirectional_lstm
MARINADE EMINCE DE BOEUF,37,9.945772,bidirectional_lstm
MARINADE EMINCE DE BOEUF,38,9.846979,bidirectional_lstm
MARINADE EMINCE DE BOEUF,38,9.9843235,bidirectional_lstm
MARINADE EMINCE DE BOEUF,38,10.194597,bidirectional_lstm
MARINADE EMINCE DE BOEUF,38,10.168566,bidirectional_lstm
MARINADE EMINCE DE BOEUF,39,10.064478,bidirectional_lstm
MARINADE EMINCE DE BOEUF,39,10.171297,bidirectional_lstm
MARINADE EMINCE DE BOEUF,39,10.159891,bidirectional_lstm
MARINADE EMINCE DE BOEUF,39,10.043856,bidirectional_lstm
MARINADE EMINCE DE BOEUF,40,9.888063,bidirectional_lstm
MARINADE EMINCE DE BOEUF,40,10.176897,bidirectional_lstm
MARINADE EMINCE DE BOEUF,40,10.174257,bidirectional_lstm
MARINADE EMINCE DE BOEUF,40,10.056711,bidirectional_lstm
MARINADE EMINCE DE BOEUF,40,10.285181,bidirectional_lstm
MARINADE EMINCE DE BOEUF,41,10.215853,bidirectional_lstm
MARINADE EMINCE DE BOEUF,41,9.996218,bidirectional_lstm
MARINADE EMINCE DE BOEUF,41,10.148531,bidirectional_lstm
MARINADE EMINCE DE BOEUF,41,10.016771,bidirectional_lstm
MARINADE EMINCE DE BOEUF,42,10.273592,bidirectional_lstm
MARINADE EMINCE DE BOEUF,42,9.975168,bidirectional_lstm
MARINADE EMINCE DE BOEUF,42,9.796747,bidirectional_lstm
MARINADE EMINCE DE BOEUF,42,10.269098,bidirectional_lstm
MARINADE EMINCE DE BOEUF,42,10.327387,bidirectional_lstm
MARINADE EMINCE DE BOEUF,43,9.988771,bidirectional_lstm
MARINADE EMINCE DE BOEUF,43,9.839754,bidirectional_lstm
MARINADE EMINCE DE BOEUF,43,9.602152,bidirectional_lstm
MARINADE EMINCE DE BOEUF,44,10.162432,bidirectional_lstm
MARINADE EMINCE DE BOEUF,45,9.55073,bidirectional_lstm
MARINADE EMINCE DE BOEUF,45,9.061533,bidirectional_lstm
MARINADE EMINCE DE BOEUF,46,9.649637,bidirectional_lstm
MARINADE EMINCE DE BOEUF,47,9.673304,bidirectional_lstm
MARINADE EMINCE DE BOEUF,47,8.486811,bidirectional_lstm
MARINADE EMINCE DE BOEUF,47,7.4114776,bidirectional_lstm
MARINADE EMINCE DE BOEUF,47,7.6998076,bidirectional_lstm
MARINADE EMINCE DE BOEUF,48,6.934007,bidirectional_lstm
MARINADE EMINCE DE BOEUF,48,6.524286,bidirectional_lstm
MARINADE EMINCE DE BOEUF,48,6.686975,bidirectional_lstm
MARINADE EMINCE DE BOEUF,48,7.1665435,bidirectional_lstm
MARINADE EMINCE DE BOEUF,48,7.505052,bidirectional_lstm
MARINADE EMINCE DE BOEUF,49,7.4568496,bidirectional_lstm
MARINADE EMINCE DE BOEUF,49,7.5173507,bidirectional_lstm
MARINADE EMINCE DE BOEUF,49,7.523721,bidirectional_lstm
MARINADE EMINCE DE BOEUF,49,7.2523894,bidirectional_lstm
MARINADE EMINCE DE BOEUF,50,7.1684127,bidirectional_lstm
MARINADE EMINCE DE BOEUF,50,7.068338,bidirectional_lstm
MARINADE EMINCE DE BOEUF,50,7.296617,bidirectional_lstm
MARINADE EMINCE DE BOEUF,50,7.554773,bidirectional_lstm
MARINADE EMINCE DE BOEUF,51,7.336496,bidirectional_lstm
MARINADE EMINCE DE BOEUF,51,7.140741,bidirectional_lstm
MARINADE EMINCE DE BOEUF,51,7.4055114,bidirectional_lstm
MARINADE EMINCE DE BOEUF,51,7.48768,bidirectional_lstm
MARINADE EMINCE DE BOEUF,51,7.104013,bidirectional_lstm
MARINADE EMINCE DE BOEUF,52,7.3182464,bidirectional_lstm
MARINADE EMINCE DE BOEUF,52,7.4551253,bidirectional_lstm
MARINADE EMINCE DE BOEUF,52,7.203859,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,20,8.494921,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,20,8.931749,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,20,8.653986,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,20,8.713358,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,20,8.633776,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,21,8.572023,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,21,8.68181,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,21,8.682016,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,21,8.690073,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,22,8.794008,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,22,8.480982,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,22,8.542231,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,22,8.514963,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,23,8.624826,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,23,8.423456,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,23,8.508081,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,23,8.537119,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,23,8.487406,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,24,8.661951,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,24,8.756754,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,24,8.655291,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,24,8.731333,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,25,8.672457,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,25,8.863337,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,25,8.912333,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,25,9.122591,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,26,9.128679,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,26,9.107462,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,26,8.998949,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,26,9.030001,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,27,9.066217,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,27,9.202097,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,27,9.052172,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,27,9.140047,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,27,9.282801,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,28,9.319887,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,28,9.286089,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,28,9.298334,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,28,9.178888,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,29,9.3636875,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,29,9.313402,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,29,9.340853,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,30,9.404421,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,30,9.390009,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,30,9.688814,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,30,9.849085,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,30,9.772867,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,31,9.956293,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,31,10.18355,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,31,10.002069,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,31,10.154627,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,32,10.426287,bidirectional_lstm
MARINADE EMINCE DE BOEUF 2KG,32,10.272829,bidirectional_lstm
MARINADE POULET GRILLE,34,11.403894,bidirectional_lstm
MARINADE POULET GRILLE,34,11.718775,bidirectional_lstm
MARINADE POULET GRILLE,35,11.646341,bidirectional_lstm
MARINADE POULET GRILLE,35,11.602205,bidirectional_lstm
MARINADE POULET GRILLE,35,11.678751,bidirectional_lstm
MARINADE POULET GRILLE,35,11.613741,bidirectional_lstm
MARINADE POULET GRILLE,36,11.416414,bidirectional_lstm
MARINADE POULET GRILLE,36,11.404268,bidirectional_lstm
MARINADE POULET GRILLE,36,11.349352,bidirectional_lstm
MARINADE POULET GRILLE,36,11.323389,bidirectional_lstm
MARINADE POULET GRILLE,37,11.438707,bidirectional_lstm
MARINADE POULET GRILLE,37,11.5361805,bidirectional_lstm
MARINADE POULET GRILLE,37,11.525667,bidirectional_lstm
MARINADE POULET GRILLE,37,11.719843,bidirectional_lstm
MARINADE POULET GRILLE,37,11.908876,bidirectional_lstm
MARINADE POULET GRILLE,38,11.737482,bidirectional_lstm
MARINADE POULET GRILLE,38,11.411219,bidirectional_lstm
MARINADE POULET GRILLE,38,11.261744,bidirectional_lstm
MARINADE POULET GRILLE,38,11.285418,bidirectional_lstm
MARINADE POULET GRILLE,39,11.381914,bidirectional_lstm
MARINADE POULET GRILLE,39,11.597063,bidirectional_lstm
MARINADE POULET GRILLE,39,11.5557575,bidirectional_lstm
MARINADE POULET GRILLE,39,11.738497,bidirectional_lstm
MARINADE POULET GRILLE,40,11.820787,bidirectional_lstm
MARINADE POULET GRILLE,40,11.95112,bidirectional_lstm
MARINADE POULET GRILLE,40,11.703295,bidirectional_lstm
MARINADE POULET GRILLE,40,11.56151,bidirectional_lstm
MARINADE POULET GRILLE,40,11.867128,bidirectional_lstm
MARINADE POULET GRILLE,41,11.808977,bidirectional_lstm
MARINADE POULET GRILLE,41,11.597261,bidirectional_lstm
MARINADE POULET GRILLE,41,11.42267,bidirectional_lstm
MARINADE POULET GRILLE,41,11.847673,bidirectional_lstm
MARINADE POULET GRILLE,42,12.0917,bidirectional_lstm
MARINADE POULET GRILLE,42,11.740244,bidirectional_lstm
MARINADE POULET GRILLE,42,11.511713,bidirectional_lstm
MARINADE POULET GRILLE,42,11.9593525,bidirectional_lstm
MARINADE POULET GRILLE,42,12.002443,bidirectional_lstm
MARINADE POULET GRILLE,43,11.579332,bidirectional_lstm
MARINADE POULET GRILLE,43,11.364908,bidirectional_lstm
MARINADE POULET GRILLE,43,11.38225,bidirectional_lstm
MARINADE POULET GRILLE,43,11.320627,bidirectional_lstm
MARINADE POULET GRILLE,44,11.8363285,bidirectional_lstm
MARINADE POULET GRILLE,45,11.361078,bidirectional_lstm
MARINADE POULET GRILLE,45,11.00094,bidirectional_lstm
MARINADE POULET GRILLE,45,10.424639,bidirectional_lstm
MARINADE POULET GRILLE,45,11.154047,bidirectional_lstm
MARINADE POULET GRILLE,45,10.430231,bidirectional_lstm
MARINADE POULET GRILLE,46,10.899393,bidirectional_lstm
MARINADE POULET GRILLE,47,9.836451,bidirectional_lstm
MARINADE POULET GRILLE,47,10.35,bidirectional_lstm
