Name,Cycle_Number,Total_10Day_Quantity,Max_Stock,GroupName,Stock_Class,Storage Unit,Month,Date_week,Family,Site,Item Id,Weekend,Demanded,Delivered,satisfaction_rate (%),days_since_start,Inventory_Cycle,Cycle_Start_Day,Cycle_End_Day
CROISSANT NATURE  PUR BEURRE GF,49,1950.0,1525.0,Viennoiserie,B,PC (1 PC),2025-04,samedi,SOLIDES,Economat,17363,1,3,3,100.0,481,49,481,490
CROISSANT NATURE  PUR BEURRE GF,50,1000.0,1525.0,Viennoiserie,B,PC (1 PC),2025-05,vendredi,SOLIDES,Economat,17363,1,1,1,100.0,494,50,494,503
CROISSANT NATURE  PUR BEURRE GF,51,1800.0,1525.0,Viennoiserie,B,PC (1 PC),2025-05,vendredi,SOLIDES,Economat,17363,1,4,4,100.0,501,51,501,510
CROISSANT NATURE  PUR BEURRE GF,52,1000.0,1525.0,Viennoiserie,B,PC (1 PC),2025-05,lundi,SOLIDES,Economat,17363,0,1,1,100.0,511,52,511,520
CROISSANT NATURE MARGARINE,12,100.0,300.0,Pâtisseries,C,PC (1 PC),2024-04,samedi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,117,12,117,126
CROISSANT NATURE MARGARINE,13,200.0,300.0,Pâtisseries,C,PC (1 PC),2024-05,mercredi,SOLIDES,Economat,18545,0,2,2,97.1830985915493,128,13,128,137
CROISSANT NATURE MARGARINE,14,300.0,300.0,Pâtisseries,C,PC (1 PC),2024-05,samedi,SOLIDES,Economat,18545,1,3,3,97.1830985915493,131,14,131,140
CROISSANT NATURE MARGARINE,15,250.0,300.0,Pâtisseries,C,PC (1 PC),2024-05,mercredi,SOLIDES,Economat,18545,1,3,3,97.1830985915493,142,15,142,151
CROISSANT NATURE MARGARINE,16,325.0,300.0,Pâtisseries,C,PC (1 PC),2024-06,mardi,SOLIDES,Economat,18545,1,3,3,97.1830985915493,155,16,155,164
CROISSANT NATURE MARGARINE,17,200.0,300.0,Pâtisseries,C,PC (1 PC),2024-06,vendredi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,165,17,165,174
CROISSANT NATURE MARGARINE,18,250.0,300.0,Pâtisseries,C,PC (1 PC),2024-06,jeudi,SOLIDES,Economat,18545,1,2,2,97.1830985915493,171,18,171,180
CROISSANT NATURE MARGARINE,19,200.0,300.0,Pâtisseries,C,PC (1 PC),2024-07,mardi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,183,19,183,192
CROISSANT NATURE MARGARINE,20,400.0,300.0,Pâtisseries,C,PC (1 PC),2024-07,jeudi,SOLIDES,Economat,18545,0,2,2,97.1830985915493,192,20,192,201
CROISSANT NATURE MARGARINE,21,200.0,300.0,Pâtisseries,C,PC (1 PC),2024-07,mercredi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,205,21,205,214
CROISSANT NATURE MARGARINE,23,650.0,300.0,Pâtisseries,C,PC (1 PC),2024-08,mardi,SOLIDES,Economat,18545,0,3,3,97.1830985915493,225,23,225,234
CROISSANT NATURE MARGARINE,24,400.0,300.0,Pâtisseries,C,PC (1 PC),2024-08,mercredi,SOLIDES,Economat,18545,1,2,2,97.1830985915493,233,24,233,242
CROISSANT NATURE MARGARINE,25,150.0,300.0,Pâtisseries,C,PC (1 PC),2024-08,vendredi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,242,25,242,251
CROISSANT NATURE MARGARINE,26,675.0,300.0,Pâtisseries,C,PC (1 PC),2024-09,mercredi,SOLIDES,Economat,18545,1,3,3,97.1830985915493,254,26,254,263
CROISSANT NATURE MARGARINE,27,400.0,300.0,Pâtisseries,C,PC (1 PC),2024-09,vendredi,SOLIDES,Economat,18545,1,2,2,97.1830985915493,263,27,263,272
CROISSANT NATURE MARGARINE,28,300.0,300.0,Pâtisseries,C,PC (1 PC),2024-10,samedi,SOLIDES,Economat,18545,1,2,2,97.1830985915493,278,28,278,287
CROISSANT NATURE MARGARINE,29,100.0,300.0,Pâtisseries,C,PC (1 PC),2024-10,samedi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,285,29,285,294
CROISSANT NATURE MARGARINE,30,400.0,300.0,Pâtisseries,C,PC (1 PC),2024-10,dimanche,SOLIDES,Economat,18545,1,4,4,97.1830985915493,293,30,293,302
CROISSANT NATURE MARGARINE,31,300.0,300.0,Pâtisseries,C,PC (1 PC),2024-10,mardi,SOLIDES,Economat,18545,0,2,2,97.1830985915493,302,31,302,311
CROISSANT NATURE MARGARINE,32,300.0,300.0,Pâtisseries,C,PC (1 PC),2024-11,mardi,SOLIDES,Economat,18545,1,2,2,97.1830985915493,316,32,316,325
CROISSANT NATURE MARGARINE,33,150.0,300.0,Pâtisseries,C,PC (1 PC),2024-11,jeudi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,325,33,325,334
CROISSANT NATURE MARGARINE,34,275.0,300.0,Pâtisseries,C,PC (1 PC),2024-11,samedi,SOLIDES,Economat,18545,1,3,3,97.1830985915493,334,34,334,343
CROISSANT NATURE MARGARINE,35,300.0,300.0,Pâtisseries,C,PC (1 PC),2024-12,jeudi,SOLIDES,Economat,18545,0,2,2,97.1830985915493,346,35,346,355
CROISSANT NATURE MARGARINE,36,150.0,300.0,Pâtisseries,C,PC (1 PC),2024-12,lundi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,357,36,357,366
CROISSANT NATURE MARGARINE,37,400.0,300.0,Pâtisseries,C,PC (1 PC),2024-12,vendredi,SOLIDES,Economat,18545,1,3,3,97.1830985915493,361,37,361,370
CROISSANT NATURE MARGARINE,38,150.0,300.0,Pâtisseries,C,PC (1 PC),2025-01,jeudi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,374,38,374,383
CROISSANT NATURE MARGARINE,39,240.0,300.0,Pâtisseries,C,PC (1 PC),2025-01,lundi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,385,39,385,394
CROISSANT NATURE MARGARINE,40,150.0,300.0,Pâtisseries,C,PC (1 PC),2025-02,samedi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,397,40,397,406
CROISSANT NATURE MARGARINE,41,150.0,300.0,Pâtisseries,C,PC (1 PC),2025-02,jeudi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,409,41,409,418
CROISSANT NATURE MARGARINE,42,150.0,300.0,Pâtisseries,C,PC (1 PC),2025-02,jeudi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,416,42,416,425
CROISSANT NATURE MARGARINE,43,100.0,300.0,Pâtisseries,C,PC (1 PC),2025-03,samedi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,425,43,425,434
CROISSANT NATURE MARGARINE,44,100.0,300.0,Pâtisseries,C,PC (1 PC),2025-03,vendredi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,438,44,438,447
CROISSANT NATURE MARGARINE,45,50.0,300.0,Pâtisseries,C,PC (1 PC),2025-03,mardi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,449,45,449,458
CROISSANT NATURE MARGARINE,46,150.0,300.0,Pâtisseries,C,PC (1 PC),2025-03,samedi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,453,46,453,462
CROISSANT NATURE MARGARINE,47,350.0,300.0,Pâtisseries,C,PC (1 PC),2025-04,mardi,SOLIDES,Economat,18545,1,2,2,97.1830985915493,463,47,463,472
CROISSANT NATURE MARGARINE,48,300.0,300.0,Pâtisseries,C,PC (1 PC),2025-04,jeudi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,472,48,472,481
CROISSANT NATURE MARGARINE,49,450.0,300.0,Pâtisseries,C,PC (1 PC),2025-04,samedi,SOLIDES,Economat,18545,1,3,3,97.1830985915493,481,49,481,490
CROISSANT NATURE MARGARINE,50,150.0,300.0,Pâtisseries,C,PC (1 PC),2025-05,vendredi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,494,50,494,503
CROISSANT NATURE MARGARINE,51,200.0,300.0,Pâtisseries,C,PC (1 PC),2025-05,samedi,SOLIDES,Economat,18545,1,1,1,97.1830985915493,502,51,502,511
CROISSANT NATURE MARGARINE,52,100.0,300.0,Pâtisseries,C,PC (1 PC),2025-05,lundi,SOLIDES,Economat,18545,0,1,1,97.1830985915493,511,52,511,520
CUILLERE A CAFE PLASTIQUE,1,4300.0,5000.0,Consommable,A,PC (1 PC),2024-01,mercredi,CONSO/HYG,Economat,12923,1,5,5,88.45750262329486,2,1,2,11
CUILLERE A CAFE PLASTIQUE,2,4200.0,5000.0,Consommable,A,PC,2024-01,samedi,CONSO/HYG,Economat,12923,1,4,4,88.45750262329486,12,2,12,21
CUILLERE A CAFE PLASTIQUE,3,2800.0,5000.0,Consommable,A,PC,2024-01,mercredi,CONSO/HYG,Economat,12923,1,3,3,88.45750262329484,23,3,23,32
CUILLERE A CAFE PLASTIQUE,4,4300.0,5000.0,Consommable,A,PC (1 PC),2024-02,jeudi,CONSO/HYG,Economat,12923,1,5,5,88.45750262329486,31,4,31,40
CUILLERE A CAFE PLASTIQUE,5,2000.0,5000.0,Consommable,A,PC (1 PC),2024-02,jeudi,CONSO/HYG,Economat,12923,1,2,2,88.45750262329486,45,5,45,54
CUILLERE A CAFE PLASTIQUE,6,9400.0,5000.0,Consommable,A,PC (1 PC),2024-02,jeudi,CONSO/HYG,Economat,12923,1,15,15,88.45750262329486,52,6,52,61
CUILLERE A CAFE PLASTIQUE,7,14900.0,5000.0,Consommable,A,PC (1 PC),2024-03,samedi,CONSO/HYG,Economat,12923,1,23,23,88.45750262329486,61,7,61,70
CUILLERE A CAFE PLASTIQUE,8,3700.0,5000.0,Consommable,A,PC,2024-03,mardi,CONSO/HYG,Economat,12923,1,12,12,88.45750262329484,71,8,71,80
CUILLERE A CAFE PLASTIQUE,9,4200.0,5000.0,Consommable,A,PC (1 PC),2024-03,dimanche,CONSO/HYG,Economat,12923,1,8,8,88.45750262329486,83,9,83,92
CUILLERE A CAFE PLASTIQUE,10,7500.0,5000.0,Consommable,A,PC,2024-04,mercredi,CONSO/HYG,Economat,12923,1,9,9,88.45750262329486,93,10,93,102
CUILLERE A CAFE PLASTIQUE,11,15900.0,5000.0,Consommable,A,PC (1 PC),2024-04,jeudi,CONSO/HYG,Economat,12923,1,21,21,88.45750262329486,101,11,101,110
CUILLERE A CAFE PLASTIQUE,12,15700.0,5000.0,Consommable,A,PC,2024-04,dimanche,CONSO/HYG,Economat,12923,1,22,22,88.45750262329486,111,12,111,120
CUILLERE A CAFE PLASTIQUE,13,19500.0,5000.0,Consommable,A,PC (1 PC),2024-05,mercredi,CONSO/HYG,Economat,12923,1,21,21,88.45750262329486,121,13,121,130
CUILLERE A CAFE PLASTIQUE,14,18300.0,5000.0,Consommable,A,PC (1 PC),2024-05,samedi,CONSO/HYG,Economat,12923,1,17,17,88.45750262329486,131,14,131,140
CUILLERE A CAFE PLASTIQUE,15,18300.0,5000.0,Consommable,A,PC (1 PC),2024-05,mardi,CONSO/HYG,Economat,12923,1,21,21,88.45750262329486,141,15,141,150
CUILLERE A CAFE PLASTIQUE,16,14000.0,5000.0,Consommable,A,PC (1 PC),2024-05,vendredi,CONSO/HYG,Economat,12923,1,22,22,88.45750262329486,151,16,151,160
CUILLERE A CAFE PLASTIQUE,17,19400.0,5000.0,Consommable,A,PC,2024-06,lundi,CONSO/HYG,Economat,12923,1,25,25,88.45750262329486,161,17,161,170
CUILLERE A CAFE PLASTIQUE,18,23200.0,5000.0,Consommable,A,PC (1 PC),2024-06,jeudi,CONSO/HYG,Economat,12923,1,30,30,88.45750262329486,171,18,171,180
CUILLERE A CAFE PLASTIQUE,19,17500.0,5000.0,Consommable,A,PC,2024-06,dimanche,CONSO/HYG,Economat,12923,1,21,21,88.45750262329486,181,19,181,190
CUILLERE A CAFE PLASTIQUE,20,16200.0,5000.0,Consommable,A,PC (1 PC),2024-07,mercredi,CONSO/HYG,Economat,12923,1,20,20,88.45750262329486,191,20,191,200
CUILLERE A CAFE PLASTIQUE,21,19500.0,5000.0,Consommable,A,PC,2024-07,samedi,CONSO/HYG,Economat,12923,1,20,20,88.45750262329486,201,21,201,210
CUILLERE A CAFE PLASTIQUE,22,19800.0,5000.0,Consommable,A,PC,2024-07,mardi,CONSO/HYG,Economat,12923,1,22,22,88.45750262329486,211,22,211,220
CUILLERE A CAFE PLASTIQUE,23,26200.0,5000.0,Consommable,A,PC (1 PC),2024-08,vendredi,CONSO/HYG,Economat,12923,1,30,30,88.45750262329486,221,23,221,230
CUILLERE A CAFE PLASTIQUE,24,26800.0,5000.0,Consommable,A,PC (1 PC),2024-08,lundi,CONSO/HYG,Economat,12923,1,26,26,88.45750262329486,231,24,231,240
CUILLERE A CAFE PLASTIQUE,25,18200.0,5000.0,Consommable,A,PC,2024-08,vendredi,CONSO/HYG,Economat,12923,1,18,18,88.45750262329486,242,25,242,251
CUILLERE A CAFE PLASTIQUE,26,22400.0,5000.0,Consommable,A,PC (1 PC),2024-09,dimanche,CONSO/HYG,Economat,12923,1,23,23,88.45750262329486,251,26,251,260
CUILLERE A CAFE PLASTIQUE,27,20000.0,5000.0,Consommable,A,PC,2024-09,mercredi,CONSO/HYG,Economat,12923,1,22,22,88.45750262329486,261,27,261,270
CUILLERE A CAFE PLASTIQUE,28,22500.0,5000.0,Consommable,A,PC (1 PC),2024-09,samedi,CONSO/HYG,Economat,12923,1,17,17,88.45750262329486,271,28,271,280
CUILLERE A CAFE PLASTIQUE,29,18100.0,5000.0,Consommable,A,PC (1 PC),2024-10,mercredi,CONSO/HYG,Economat,12923,1,17,17,88.45750262329486,282,29,282,291
CUILLERE A CAFE PLASTIQUE,30,28100.0,5000.0,Consommable,A,PC,2024-10,vendredi,CONSO/HYG,Economat,12923,1,18,18,88.45750262329486,291,30,291,300
CUILLERE A CAFE PLASTIQUE,31,14200.0,5000.0,Consommable,A,PC (1 PC),2024-10,lundi,CONSO/HYG,Economat,12923,1,14,14,88.45750262329486,301,31,301,310
CUILLERE A CAFE PLASTIQUE,32,16800.0,5000.0,Consommable,A,PC (1 PC),2024-11,jeudi,CONSO/HYG,Economat,12923,1,14,14,88.45750262329486,311,32,311,320
CUILLERE A CAFE PLASTIQUE,33,19000.0,5000.0,Consommable,A,PC,2024-11,dimanche,CONSO/HYG,Economat,12923,1,14,14,88.45750262329486,321,33,321,330
CUILLERE A CAFE PLASTIQUE,34,3593.0,5000.0,Consommable,A,PC (1 PC),2024-11,mercredi,CONSO/HYG,Economat,12923,1,10,10,88.45750262329486,331,34,331,340
CUILLERE A CAFE PLASTIQUE,35,145.0,5000.0,Consommable,A,PQT (100 PC),2024-12,samedi,CONSO/HYG,Economat,12923,1,11,11,88.45750262329486,341,35,341,350
CUILLERE A CAFE PLASTIQUE,36,127.0,5000.0,Consommable,A,PQT (100 PC),2024-12,mercredi,CONSO/HYG,Economat,12923,1,12,12,88.45750262329484,352,36,352,361
CUILLERE A CAFE PLASTIQUE,37,209.0,5000.0,Consommable,A,PQT (100 PC),2024-12,samedi,CONSO/HYG,Economat,12923,1,21,21,88.45750262329486,362,37,362,371
CUILLERE A CAFE PLASTIQUE,38,257.0,5000.0,Consommable,A,PQT (100 PC),2025-01,lundi,CONSO/HYG,Economat,12923,1,25,25,88.45750262329486,371,38,371,380
CUILLERE A CAFE PLASTIQUE,39,144.0,5000.0,Consommable,A,PQT (100 PC),2025-01,jeudi,CONSO/HYG,Economat,12923,1,14,14,88.45750262329486,381,39,381,390
CUILLERE A CAFE PLASTIQUE,40,198.0,5000.0,Consommable,A,PQT (100 PC),2025-01,dimanche,CONSO/HYG,Economat,12923,1,18,18,88.45750262329486,391,40,391,400
CUILLERE A CAFE PLASTIQUE,41,159.0,5000.0,Consommable,A,PQT (100 PC),2025-02,mercredi,CONSO/HYG,Economat,12923,1,18,18,88.45750262329486,401,41,401,410
CUILLERE A CAFE PLASTIQUE,42,211.0,5000.0,Consommable,A,PQT (100 PC),2025-02,samedi,CONSO/HYG,Economat,12923,1,20,20,88.45750262329486,411,42,411,420
CUILLERE A CAFE PLASTIQUE,43,115.0,5000.0,Consommable,A,PQT (100 PC),2025-02,mardi,CONSO/HYG,Economat,12923,1,13,13,88.45750262329486,421,43,421,430
CUILLERE A CAFE PLASTIQUE,44,50.0,5000.0,Consommable,A,PQT (100 PC),2025-03,vendredi,CONSO/HYG,Economat,12923,1,5,5,88.45750262329486,431,44,431,440
CUILLERE A CAFE PLASTIQUE,45,37.0,5000.0,Consommable,A,PQT (100 PC),2025-03,mardi,CONSO/HYG,Economat,12923,1,5,5,88.45750262329486,442,45,442,451
CUILLERE A CAFE PLASTIQUE,46,143.0,5000.0,Consommable,A,PQT (100 PC),2025-03,jeudi,CONSO/HYG,Economat,12923,1,15,15,88.45750262329486,451,46,451,460
CUILLERE A CAFE PLASTIQUE,47,158.0,5000.0,Consommable,A,PQT (100 PC),2025-04,dimanche,CONSO/HYG,Economat,12923,1,16,16,88.45750262329486,461,47,461,470
CUILLERE A CAFE PLASTIQUE,48,236.0,5000.0,Consommable,A,PQT (100 PC),2025-04,mercredi,CONSO/HYG,Economat,12923,1,23,23,88.45750262329486,471,48,471,480
CUILLERE A CAFE PLASTIQUE,49,167.0,5000.0,Consommable,A,PQT (100 PC),2025-04,samedi,CONSO/HYG,Economat,12923,1,17,17,88.45750262329486,481,49,481,490
CUILLERE A CAFE PLASTIQUE,50,138.0,5000.0,Consommable,A,PQT (100 PC),2025-05,mardi,CONSO/HYG,Economat,12923,1,14,14,88.45750262329486,491,50,491,500
CUILLERE A CAFE PLASTIQUE,51,189.0,5000.0,Consommable,A,PQT (100 PC),2025-05,vendredi,CONSO/HYG,Economat,12923,1,16,16,88.45750262329486,501,51,501,510
CUILLERE A CAFE PLASTIQUE,52,84.0,5000.0,Consommable,A,PQT (100 PC),2025-05,lundi,CONSO/HYG,Economat,12923,1,9,9,88.45750262329486,511,52,511,520
CUILLIERE NOIRE EJEM,1,1600.0,1000.0,Consommable,A,PC,2024-01,mercredi,CONSO/HYG,Economat,12613,0,5,5,91.24087591240875,2,1,2,11
CUILLIERE NOIRE EJEM,2,900.0,1000.0,Consommable,A,PC,2024-01,vendredi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,11,2,11,20
CUILLIERE NOIRE EJEM,3,1400.0,1000.0,Consommable,A,PC,2024-01,mercredi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,23,3,23,32
CUILLIERE NOIRE EJEM,4,800.0,1000.0,Consommable,A,PC,2024-02,mardi,CONSO/HYG,Economat,12613,1,2,2,91.24087591240875,36,4,36,45
CUILLIERE NOIRE EJEM,5,1000.0,1000.0,Consommable,A,PC,2024-02,dimanche,CONSO/HYG,Economat,12613,1,3,3,91.24087591240875,41,5,41,50
CUILLIERE NOIRE EJEM,6,1000.0,1000.0,Consommable,A,PC,2024-02,jeudi,CONSO/HYG,Economat,12613,1,3,3,91.24087591240875,52,6,52,61
CUILLIERE NOIRE EJEM,7,1600.0,1000.0,Consommable,A,PC,2024-03,samedi,CONSO/HYG,Economat,12613,1,7,7,91.24087591240875,61,7,61,70
CUILLIERE NOIRE EJEM,8,300.0,1000.0,Consommable,A,PC,2024-03,jeudi,CONSO/HYG,Economat,12613,1,3,3,91.24087591240875,73,8,73,82
CUILLIERE NOIRE EJEM,9,400.0,1000.0,Consommable,A,PC (1 PC),2024-03,vendredi,CONSO/HYG,Economat,12613,1,2,2,91.24087591240875,88,9,88,97
CUILLIERE NOIRE EJEM,10,800.0,1000.0,Consommable,A,PC,2024-04,mercredi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,93,10,93,102
CUILLIERE NOIRE EJEM,11,700.0,1000.0,Consommable,A,PC (1 PC),2024-04,samedi,CONSO/HYG,Economat,12613,1,2,2,91.24087591240875,103,11,103,112
CUILLIERE NOIRE EJEM,12,1500.0,1000.0,Consommable,A,PC,2024-04,mardi,CONSO/HYG,Economat,12613,1,6,6,91.24087591240875,113,12,113,122
CUILLIERE NOIRE EJEM,13,1500.0,1000.0,Consommable,A,PC,2024-05,vendredi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,123,13,123,132
CUILLIERE NOIRE EJEM,14,2100.0,1000.0,Consommable,A,PC,2024-05,lundi,CONSO/HYG,Economat,12613,1,7,7,91.24087591240875,133,14,133,142
CUILLIERE NOIRE EJEM,15,1700.0,1000.0,Consommable,A,PC,2024-05,mardi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,141,15,141,150
CUILLIERE NOIRE EJEM,16,1000.0,1000.0,Consommable,A,PC,2024-06,jeudi,CONSO/HYG,Economat,12613,1,3,3,91.24087591240875,157,16,157,166
CUILLIERE NOIRE EJEM,17,800.0,1000.0,Consommable,A,PC (1 PC),2024-06,lundi,CONSO/HYG,Economat,12613,1,2,2,91.24087591240875,161,17,161,170
CUILLIERE NOIRE EJEM,18,2000.0,1000.0,Consommable,A,PC (1 PC),2024-06,vendredi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,172,18,172,181
CUILLIERE NOIRE EJEM,19,1300.0,1000.0,Consommable,A,PC,2024-07,lundi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,182,19,182,191
CUILLIERE NOIRE EJEM,20,1800.0,1000.0,Consommable,A,PC,2024-07,vendredi,CONSO/HYG,Economat,12613,1,6,6,91.24087591240875,193,20,193,202
CUILLIERE NOIRE EJEM,21,1200.0,1000.0,Consommable,A,PC,2024-07,lundi,CONSO/HYG,Economat,12613,0,3,3,91.24087591240875,203,21,203,212
CUILLIERE NOIRE EJEM,22,4900.0,1000.0,Consommable,A,PC (1 PC),2024-07,mardi,CONSO/HYG,Economat,12613,1,10,10,91.24087591240875,211,22,211,220
CUILLIERE NOIRE EJEM,23,2500.0,1000.0,Consommable,A,PC,2024-08,vendredi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,221,23,221,230
CUILLIERE NOIRE EJEM,24,3200.0,1000.0,Consommable,A,PC,2024-08,lundi,CONSO/HYG,Economat,12613,1,9,9,91.24087591240875,231,24,231,240
CUILLIERE NOIRE EJEM,25,1800.0,1000.0,Consommable,A,PC (1 PC),2024-08,samedi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,243,25,243,252
CUILLIERE NOIRE EJEM,26,900.0,1000.0,Consommable,A,PC,2024-09,mardi,CONSO/HYG,Economat,12613,1,2,2,91.24087591240875,253,26,253,262
CUILLIERE NOIRE EJEM,27,1300.0,1000.0,Consommable,A,PC,2024-09,mercredi,CONSO/HYG,Economat,12613,1,3,3,91.24087591240875,261,27,261,270
CUILLIERE NOIRE EJEM,28,400.0,1000.0,Consommable,A,PC (1 PC),2024-10,mercredi,CONSO/HYG,Economat,12613,0,1,1,91.24087591240875,275,28,275,284
CUILLIERE NOIRE EJEM,29,2300.0,1000.0,Consommable,A,PC,2024-10,mercredi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,282,29,282,291
CUILLIERE NOIRE EJEM,30,1500.0,1000.0,Consommable,A,PC (1 PC),2024-10,vendredi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,291,30,291,300
CUILLIERE NOIRE EJEM,31,2000.0,1000.0,Consommable,A,PC,2024-10,lundi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,301,31,301,310
CUILLIERE NOIRE EJEM,32,1300.0,1000.0,Consommable,A,PC (1 PC),2024-11,vendredi,CONSO/HYG,Economat,12613,1,3,3,91.24087591240875,312,32,312,321
CUILLIERE NOIRE EJEM,33,2800.0,1000.0,Consommable,A,PC,2024-11,dimanche,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,321,33,321,330
CUILLIERE NOIRE EJEM,34,2700.0,1000.0,Consommable,A,PC (1 PC),2024-11,mercredi,CONSO/HYG,Economat,12613,1,6,6,91.24087591240875,331,34,331,340
CUILLIERE NOIRE EJEM,35,1400.0,1000.0,Consommable,A,PC,2024-12,samedi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,341,35,341,350
CUILLIERE NOIRE EJEM,36,2200.0,1000.0,Consommable,A,PC,2024-12,samedi,CONSO/HYG,Economat,12613,1,6,6,91.24087591240875,355,36,355,364
CUILLIERE NOIRE EJEM,37,24.0,1000.0,Consommable,A,SCH (100 PC),2024-12,dimanche,CONSO/HYG,Economat,12613,1,6,6,91.24087591240875,363,37,363,372
CUILLIERE NOIRE EJEM,38,19.0,1000.0,Consommable,A,SCH (100 PC),2025-01,lundi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,371,38,371,380
CUILLIERE NOIRE EJEM,39,35.0,1000.0,Consommable,A,SCH (100 PC),2025-01,jeudi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,381,39,381,390
CUILLIERE NOIRE EJEM,40,19.0,1000.0,Consommable,A,SCH (100 PC),2025-01,dimanche,CONSO/HYG,Economat,12613,1,7,7,91.24087591240875,391,40,391,400
CUILLIERE NOIRE EJEM,41,33.0,1000.0,Consommable,A,SCH (100 PC),2025-02,mercredi,CONSO/HYG,Economat,12613,1,7,7,91.24087591240875,401,41,401,410
CUILLIERE NOIRE EJEM,42,16.0,1000.0,Consommable,A,SCH (100 PC),2025-02,lundi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,413,42,413,422
CUILLIERE NOIRE EJEM,43,21.0,1000.0,Consommable,A,SCH (100 PC),2025-02,mardi,CONSO/HYG,Economat,12613,1,6,6,91.24087591240875,421,43,421,430
CUILLIERE NOIRE EJEM,44,20.0,1000.0,Consommable,A,SCH (100 PC),2025-03,vendredi,CONSO/HYG,Economat,12613,1,5,5,91.24087591240875,431,44,431,440
CUILLIERE NOIRE EJEM,45,1.0,1000.0,Consommable,A,SCH (100 PC),2025-03,jeudi,CONSO/HYG,Economat,12613,0,1,1,91.24087591240875,444,45,444,453
CUILLIERE NOIRE EJEM,46,22.0,1000.0,Consommable,A,SCH (100 PC),2025-03,vendredi,CONSO/HYG,Economat,12613,1,10,10,91.24087591240875,452,46,452,461
CUILLIERE NOIRE EJEM,47,28.0,1000.0,Consommable,A,SCH (100 PC),2025-04,lundi,CONSO/HYG,Economat,12613,1,9,9,91.24087591240875,462,47,462,471
CUILLIERE NOIRE EJEM,48,29.0,1000.0,Consommable,A,SCH (100 PC),2025-04,samedi,CONSO/HYG,Economat,12613,1,7,7,91.24087591240875,474,48,474,483
CUILLIERE NOIRE EJEM,49,19.0,1000.0,Consommable,A,SCH (100 PC),2025-04,dimanche,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,482,49,482,491
CUILLIERE NOIRE EJEM,50,34.0,1000.0,Consommable,A,SCH (100 PC),2025-05,mercredi,CONSO/HYG,Economat,12613,1,11,11,91.24087591240875,492,50,492,501
CUILLIERE NOIRE EJEM,51,6.0,1000.0,Consommable,A,SCH (100 PC),2025-05,dimanche,CONSO/HYG,Economat,12613,1,2,2,91.24087591240875,503,51,503,512
CUILLIERE NOIRE EJEM,52,13.0,1000.0,Consommable,A,SCH (100 PC),2025-05,lundi,CONSO/HYG,Economat,12613,1,4,4,91.24087591240875,511,52,511,520
CUISSE DE POULET FRAIS,8,35.54,31.91,Volaille Fraiche,C,KG,2024-03,mercredi,SOLIDES,Economat,15333,1,3,3,72.22222222222221,72,8,72,81
CUISSE DE POULET FRAIS,9,23.07,31.91,Volaille Fraiche,C,KG (1 KG),2024-03,samedi,SOLIDES,Economat,15333,1,2,2,72.22222222222221,82,9,82,91
CUISSE DE POULET FRAIS,10,23.21,31.91,Volaille Fraiche,C,KG (1 KG),2024-04,mercredi,SOLIDES,Economat,15333,0,2,2,72.22222222222221,93,10,93,102
CUISSE DE POULET FRAIS,11,22.939999999999998,31.91,Volaille Fraiche,C,KG (1 KG),2024-04,jeudi,SOLIDES,Economat,15333,1,2,2,72.22222222222221,108,11,108,117
