Site,Item Id,Name,Physical Storage Quantity,Storage Unit,Family,GroupName,From,To,Delivery date,Date_week,Month,Week_iso,Demanded,Delivered,Cycle,DispatchFlag,flow,Stock_Class_x,Stock_Class_y,Stock_Class,satisfaction_rate (%),days_since_start,Inventory_Cycle,Max_Stock,Weekend
Economat,12999,MANCHE A BALAIS,1.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,B,B,B,91.96428571428572,221,23,7.0,1
Economat,13081,SAC A POUBELLE GEANT BLANC,25.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,93.06803594351732,221,23,400.0,1
Economat,12720,OEUFS,8.0,PC (30 PC),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,76.55719139297848,221,23,10.0,1
Economat,12995,LAIT ENTIER 1L,30.0,PC,LIQUIDES,Jus Fruit Lait,Economat AC,CIGUSTA,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CIGUSTA,B,B,B,28.695652173913043,221,23,54.0,1
Economat,15356,PAIN CHAWARMA *10,2.0,PQT (10 PC),SOLIDES,Boulangerie_R,Economat AC,DB1,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB1,A,A,A,94.3089430894309,221,23,30.0,1
Economat,12960,GANT EN VINYL  XL,300.0,SCH (1 PC),CONSO/HYG,Hygiène,Economat AC,DB1,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB1,A,A,A,64.98516320474778,221,23,1000.0,1
Economat,13098,SUCRE EN SACHET CI-GUSTA,10.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,CIGUSTA,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CIGUSTA,B,B,B,64.7887323943662,221,23,100.0,1
Economat,18864,CREME A FOUETTER 1LT HOLE,3.0,PC (1 PC),SOLIDES,GLACES,Economat AC,CIGUSTA,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CIGUSTA,C,C,C,87.8048780487805,221,23,14.0,1
Economat,14337,LAVETTE COTON,5.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,86.58536585365853,221,23,50.0,1
Economat,12676,JAMBON DE BOEUF FUME,1.6,KG (1 KG),SOLIDES,Charcuterie,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,72.4867724867725,221,23,8.1,1
Economat,12859,TOMATE CONCENTRE 4/4,2.0,PC (1 PC),SOLIDES,Epicerie,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,D,D,D,100.0,221,23,12.0,1
Economat,13092,SERVIETTE EN PAPIER 30*30,18.0,PC,CONSO/HYG,Consommable,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,77.73212818405916,221,23,72.0,1
Economat,12727,ORANGE A JUS,60.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,79.17023096663816,221,23,121.0,1
Economat,12067,KIWI,20.0,PC (1 PC),SOLIDES,Fruits & Legumes Frais,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,80.87818696883853,221,23,109.0,1
Economat,12169,HUILE VEGETALE,2.0,BIDON (5 L),SOLIDES,Epicerie,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,83.74816983894583,221,23,6.0,1
Economat,17183,AIL EN POUDRE,1.0,KG (1 KG),SOLIDES,Fruits & Legumes Frais,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,C,C,C,41.37931034482759,221,23,2.0,1
Economat,12762,POMME (FRUIT),2.0,KG (1 KG),SOLIDES,Fruits & Legumes Frais,Economat AC,MAISON FONDANT 2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT 2,A,A,A,69.8224852071006,221,23,6.6,1
Economat,13098,SUCRE EN SACHET CI-GUSTA,10.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,CIGUSTA,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CIGUSTA,B,B,B,64.7887323943662,221,23,100.0,1
Economat,12960,GANT EN VINYL  XL,500.0,SCH (1 PC),CONSO/HYG,Hygiène,Economat AC,MAISON FONDANT 2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT 2,A,A,A,64.98516320474778,221,23,1000.0,1
Economat,12047,CHOUX ROUGE,2.7,PC (1 PC),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,63.934426229508205,221,23,6.95,1
Economat,8547,SAC SOUS VIDE LISSE 30*30,300.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,60.88709677419355,221,23,600.0,1
Economat,13616,ANANAS PCES,8.0,PC (1 PC),SOLIDES,Fruits & Legumes Frais,Economat AC,MAISON FONDANT 2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT 2,A,A,A,76.66068222621185,221,23,34.0,1
Economat,15830,FROMAGE MOZZARELLA  KG,1.0,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,80.72916666666666,221,23,70.0,1
Economat,14198,MAIS EN BOITE,5.0,BTE (340 GR),SOLIDES,Epicerie,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,53.75939849624061,221,23,24.0,1
Economat,12800,RIZ EN PAQUET,6.0,PC,SOLIDES,Epicerie,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,C,C,C,62.5,221,23,12.0,1
Economat,12241,"EAU MINERALE 1,5L",24.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,MAISON FONDANT 2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT 2,A,A,A,83.6734693877551,221,23,3970.0,1
Economat,12746,PECHES,2.0,KG (1 KG),SOLIDES,Fruits & Legumes Frais,Economat AC,MAISON FONDANT 2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT 2,A,A,A,73.68421052631578,221,23,4.5,1
Economat,13623,PAIN HAMBURGER AC,50.0,PC,SOLIDES,Boulangerie_R,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,85.33501896333755,221,23,125.0,1
Economat,15418,GOBLET DB 19 CC,1000.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,DB1,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB1,A,A,A,90.09433962264151,221,23,3000.0,1
Economat,14859,FROMAGE MEULE GOUDA KG,5.4,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,65.96858638743456,221,23,14.945,1
Economat,19495,FILET DE POULET PANE,3.92,KG,SOLIDES,Volaille Surgelée,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,D,D,D,61.53846153846154,221,23,141.12,1
Economat,12756,PIMENT ROUGE SALLE,10.0,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,B,B,B,73.45132743362832,221,23,14.0,1
Economat,12583,CITRON SALLE,14.2,KG,SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,B,B,B,64.05228758169935,221,23,14.2,1
Economat,18081,HUILE D'OLIVE POMACE,4.75,L,SOLIDES,Epicerie,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,B,B,B,89.1025641025641,221,23,19.0,1
Economat,14345,FROMAGE EDAM MEULE,3.8,KG,SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,B,B,B,72.51461988304094,221,23,21.65,1
Economat,16339,FORTE NSPRS,50.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,MAISON FONDANT 2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT 2,A,A,A,80.0,221,23,1500.0,1
Economat,13087,SANIT SURF,2.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,60.243277848911646,221,23,5.0,1
Economat,9806,SAC SOUS VIDE LISSE 20*30,300.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,65.70048309178745,221,23,600.0,1
Economat,12754,PIMENT DOUX,11.2,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,80.33707865168539,221,23,20.0,1
Economat,12871,VIANDE HACHEE SPECIAL RESTO,41.955,PC (1 KG),SOLIDES,Viandes Fraiches,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,66.26139817629179,221,23,162.87,1
Economat,12727,ORANGE A JUS,3.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,79.17023096663816,221,23,121.0,1
Economat,12131,CONCOMBRE,20.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,78.89087656529516,221,23,34.4,1
Economat,16156,FROMAGE MAASDAM EN BLOC PB,10.0,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,ECONOMAT PB,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,ECONOMAT PB → CUISINE,A,A,A,46.26038781163435,221,23,20.0,1
Economat,15830,FROMAGE MOZZARELLA  KG,29.0,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,80.72916666666666,221,23,70.0,1
Economat,16124,GANT EN VINYL MEDUIM,400.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,74.97789566755084,221,23,1000.0,1
Economat,12727,ORANGE A JUS,20.0,KG (1 KG),LIQUIDES,Jus Fruit Lait,Economat AC,MAISON FONDANT,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT,A,A,A,79.17023096663816,221,23,121.0,1
Economat,13242,BECK'S JET 24CL,3.0,BTL (1 PC),LIQUIDES,Alcools,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,93.3933933933934,221,23,144.0,1
Economat,15761,ESCALOPE DE DINDE FRAIS,118.48,KG (1 KG),SOLIDES,Volaille Fraiche,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,D,D,D,78.125,221,23,118.48,1
Economat,12496,BARQUETTE CARTON CIG,500.0,PC,CONSO/HYG,Consommable,Economat CG,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat CG → DB2,B,B,B,51.33689839572193,221,23,1500.0,1
Economat,12802,ROULEAU CAISSE 80*80,5.0,PC (1 PC),FOURNITURE DE BUREAU,Fournitures de Bureau,Economat AC,DB3,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB3,A,A,A,74.3859649122807,221,23,60.0,1
Economat,12974,JEX CARRE,5.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,95.357833655706,221,23,35.0,1
Economat,15710,ORANGINA BOITE 24 CL,48.0,BTE,LIQUIDES,Eaux et Sodas,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,65.52901023890784,221,23,72.0,1
Economat,15027,MAY 0.5L,662.0,PC,LIQUIDES,Eaux et Sodas,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,87.152133580705,221,23,1680.0,1
Economat,12440,JUS STILL 20 CL,24.0,PC (1 PC),LIQUIDES,Jus Fruit Lait,Economat AC,DB3,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB3,A,A,A,93.66197183098592,221,23,192.0,1
Economat,15419,GOBLET DB 25 CC,1000.0,PC,CONSO/HYG,Consommable,Economat AC,DB3,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB3,A,A,A,84.2443729903537,221,23,3000.0,1
Economat,14299,LIPTON ICE TEA PECHE 33 CL,67.0,PC (1 PC),LIQUIDES,THE,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,78.68338557993731,221,23,168.0,1
Economat,14300,LIPTON ICE TEA FRAMBOISE 33 CL,47.0,PC (1 PC),LIQUIDES,THE,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,82.86516853932584,221,23,72.0,1
Economat,16972,LIPTON ICE TEA PASTEQUE 33CL,32.0,PC (1 PC),LIQUIDES,THE,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,85.35031847133759,221,23,72.0,1
Economat,16250,MAYO 5L DEJ,2.0,KG (5000 GR),SOLIDES,Beurre Oeuf Fromage,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,81.50537634408602,221,23,25.0,1
Economat,12634,FANTA BOITE 24CL,18.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,89.79099678456592,221,23,120.0,1
Economat,12586,COCA COLA BOITE 24CL,24.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,91.54624277456648,221,23,240.0,1
Economat,16340,INTENSO NSPRS,100.0,PC,LIQUIDES,Cafe,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,68.36461126005362,221,23,2000.0,1
Economat,13243,CELTIA JET 25CL,4.0,PC (1 PC),LIQUIDES,Alcools,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,94.76744186046513,221,23,144.0,1
Economat,12526,AGRAFFE,1.0,PC (1 PC),FOURNITURE DE BUREAU,Fournitures de Bureau,Economat AC,ADMINISTRATION,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → ADMINISTRATION,C,C,C,86.66666666666667,221,23,8.0,1
Economat,12923,CUILLERE A CAFE PLASTIQUE,500.0,PC,CONSO/HYG,Consommable,Economat AC,MAISON FONDANT,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT,A,A,A,88.45750262329486,221,23,5000.0,1
Economat,13158,RAISIN NOIR,4.35,KG (1 KG),SOLIDES,Fruits & Legumes Frais,Economat AC,MAISON FONDANT,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT,A,A,A,81.73076923076923,221,23,5.7,1
Economat,16254,DOSETTE KETCHUP PB,1000.0,PC (1000 PC),SOLIDES,Epicerie,ECONOMAT PB,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,ECONOMAT PB → PLAN B,C,C,C,52.5,221,23,1000.0,1
Economat,16165,NUGGETS PANE PB,25.0,PC (1 PC),SOLIDES,Volaille Surgelée,ECONOMAT PB,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,ECONOMAT PB → PLAN B,A,A,A,53.333333333333336,221,23,50.0,1
Economat,16253,DOSETTE MAYO PB,1000.0,PC (1 PC),SOLIDES,Epicerie,ECONOMAT PB,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,ECONOMAT PB → PLAN B,C,C,C,51.85185185185185,221,23,1000.0,1
Economat,13138,GARCI GAZ P.E.T 1 L,1.0,L (1 GR),LIQUIDES,Eaux et Sodas,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,84.48471121177803,221,23,103.0,1
Economat,12586,COCA COLA BOITE 24CL,54.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,91.54624277456648,221,23,240.0,1
Economat,12664,GOBLET PET 350 CC,400.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,MAISON FONDANT,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT,A,A,A,76.68997668997669,221,23,1300.0,1
Economat,16341,RISTRETTO NSPRS,550.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,GOURMANDISE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → GOURMANDISE,A,A,A,84.55696202531645,221,23,1500.0,1
Economat,15710,ORANGINA BOITE 24 CL,48.0,BTE,LIQUIDES,Eaux et Sodas,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,65.52901023890784,221,23,72.0,1
Economat,12552,BOGA LIME BOITE 24CL,18.0,BTE (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,90.8502024291498,221,23,138.0,1
Economat,15027,MAY 0.5L,46.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,87.152133580705,221,23,1680.0,1
Economat,12923,CUILLERE A CAFE PLASTIQUE,500.0,PC (1 PC),CONSO/HYG,Consommable,Economat AC,DB3,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB3,A,A,A,88.45750262329486,221,23,5000.0,1
Economat,13087,SANIT SURF,1.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,60.243277848911646,221,23,5.0,1
Economat,14300,LIPTON ICE TEA FRAMBOISE 33 CL,18.0,PC (1 PC),LIQUIDES,THE,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,82.86516853932584,221,23,72.0,1
Economat,16972,LIPTON ICE TEA PASTEQUE 33CL,19.0,PC (1 PC),LIQUIDES,THE,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,85.35031847133759,221,23,72.0,1
Economat,12802,ROULEAU CAISSE 80*80,10.0,PC (1 PC),FOURNITURE DE BUREAU,Fournitures de Bureau,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,74.3859649122807,221,23,60.0,1
Economat,16339,FORTE NSPRS,50.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,80.0,221,23,1500.0,1
Economat,15027,MAY 0.5L,575.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,87.152133580705,221,23,1680.0,1
Economat,13138,GARCI GAZ P.E.T 1 L,7.0,L (1 GR),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,84.48471121177803,221,23,103.0,1
Economat,12855,THON EN BOITES,18.0,"BTE (2,05 KG)",SOLIDES,Conserve de Poisson,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,78.74396135265701,221,23,40.0,1
Economat,13027,PAILLE NOIR,2.0,PQT (250 PC),CONSO/HYG,Consommable,Economat AC,MAISON FONDANT,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT,A,A,A,59.32721712538226,221,23,14.0,1
Economat,13616,ANANAS PCES,3.0,PC (1 PC),SOLIDES,Fruits & Legumes Frais,Economat AC,MAISON FONDANT,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT,A,A,A,76.66068222621185,221,23,34.0,1
Economat,16381,FRITE SURGELE 9/9 CLASSIC 2.5 KG,16.0,"SCH (2,5 KG)",SOLIDES,Legumes Surgelés,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,70.63903281519862,221,23,60.0,1
Economat,12940,ESSUIT TOUT JUMBO,2.0,PC (1 KG),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,74.55101260985862,221,23,13.0,1
Economat,16341,RISTRETTO NSPRS,50.0,PC (1 PC),LIQUIDES,Cafe,Economat AC,MAISON FONDANT 2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → MAISON FONDANT 2,A,A,A,84.55696202531645,221,23,1500.0,1
Economat,12586,COCA COLA BOITE 24CL,109.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,91.54624277456648,221,23,240.0,1
Economat,12960,GANT EN VINYL  XL,300.0,SCH (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,64.98516320474778,221,23,1000.0,1
Economat,12169,HUILE VEGETALE,6.0,BIDON (5 L),SOLIDES,Epicerie,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,83.74816983894583,221,23,6.0,1
Economat,14198,MAIS EN BOITE,5.0,BTE (340 GR),SOLIDES,Epicerie,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,53.75939849624061,221,23,24.0,1
Economat,13090,SERPILLERE,2.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,93.53846153846152,221,23,42.0,1
Economat,12974,JEX CARRE,10.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,95.357833655706,221,23,35.0,1
Economat,14337,LAVETTE COTON,2.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,86.58536585365853,221,23,50.0,1
Economat,13081,SAC A POUBELLE GEANT BLANC,50.0,PC (1 PC),CONSO/HYG,Hygiène,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,A,A,A,93.06803594351732,221,23,400.0,1
Economat,12604,COURGETTE,1.85,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,77.88161993769471,221,23,7.95,1
Economat,12858,TOMATE CERISES,3.0,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,63.25581395348837,221,23,5.65,1
Economat,14299,LIPTON ICE TEA PECHE 33 CL,61.0,PC (1 PC),LIQUIDES,THE,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,A,A,A,78.68338557993731,221,23,168.0,1
Economat,10865,BACON DE DINDE TRANCHES (1 - 1.5 KG),10.0,KG,SOLIDES,Charcuterie,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,B,B,B,68.70748299319727,221,23,21.5,1
Economat,12040,CITRON,2.35,KG (1 KG),SOLIDES,Legumes Frais,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,65.84158415841584,221,23,7.0,1
Economat,14691,KETCHUP BIDON 5L,10.0,PC (1 KG),SOLIDES,Epicerie,Economat AC,PLAN B,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → PLAN B,B,B,B,68.31683168316832,221,23,10.0,1
Economat,12552,BOGA LIME BOITE 24CL,24.0,BTE (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,90.8502024291498,221,23,138.0,1
Economat,12586,COCA COLA BOITE 24CL,27.0,PC (1 PC),LIQUIDES,Eaux et Sodas,Economat AC,CUISINE,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → CUISINE,A,A,A,91.54624277456648,221,23,240.0,1
Economat,12548,BISCUIT TUC,24.0,PC (1 PC),SOLIDES,Epicerie,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,D,D,D,85.0,221,23,48.0,1
Economat,13550,FROMAGE BUCHE BLANCHE CHEVRE KG,0.5,KG (1 KG),SOLIDES,Beurre Oeuf Fromage,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,B,B,B,40.54054054054054,221,23,3.0,1
Economat,15248,MENTOS ROLLS FRUIT FLAVOUR,40.0,PC (1 PC),SOLIDES,Epicerie,Economat AC,DB2,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat AC → DB2,D,D,D,77.41935483870968,221,23,40.0,1
Economat,12497,PATE PIZZA FOCACCIA 12/40,40.0,PC (1 PC),SOLIDES,Boulangerie_R,Economat CG,CIGUSTA,2024-08-09,vendredi,2024-08,32,1,1,11,1,Economat CG → CIGUSTA,A,A,A,55.793991416309005,221,23,150.0,1
