product,inventory_cycle,predicted_inventory,model_used
PIMENT DOUX,10,10.411913,gru
PIMENT DOUX,10,10.746912,gru
PIMENT DOUX,10,10.0930195,gru
PIMENT DOUX,10,9.787348,gru
PIMENT DOUX,11,10.314074,gru
PIMENT DOUX,11,10.426989,gru
PIMENT DOUX,11,10.6149845,gru
PIMENT DOUX,11,10.606226,gru
PIMENT DOUX,11,10.506647,gru
PIMENT DOUX,12,10.891634,gru
PIMENT DOUX,12,10.370867,gru
PIMENT DOUX,12,9.9611225,gru
PIMENT DOUX,12,10.103586,gru
PIMENT DOUX,12,10.398104,gru
PIMENT DOUX,12,10.274729,gru
PIMENT DOUX,13,10.243975,gru
PIMENT DOUX,13,10.281168,gru
PIMENT DOUX,13,10.158129,gru
PIMENT DOUX,13,10.150225,gru
PIMENT DOUX,13,9.956186,gru
PIMENT DOUX,13,10.053667,gru
PIMENT DOUX,13,10.13196,gru
PIMENT DOUX,13,10.525354,gru
PIMENT DOUX,14,10.542704,gru
PIMENT DOUX,14,10.544573,gru
PIMENT DOUX,14,10.795198,gru
PIMENT DOUX,14,10.688715,gru
PIMENT DOUX,14,10.725351,gru
PIMENT DOUX,14,10.847284,gru
PIMENT DOUX,14,11.19285,gru
PIMENT DOUX,15,11.510912,gru
PIMENT DOUX,15,11.560686,gru
PIMENT DOUX,15,11.45051,gru
PIMENT DOUX,15,11.772722,gru
PIMENT DOUX,16,11.51227,gru
PIMENT DOUX,16,11.76169,gru
PIMENT DOUX,16,11.947481,gru
PIMENT DOUX,16,12.080561,gru
PIMENT DOUX,17,11.585497,gru
PIMENT DOUX,17,11.526781,gru
PIMENT DOUX,17,11.683008,gru
PIMENT DOUX,17,11.681078,gru
PIMENT DOUX,17,11.35441,gru
PIMENT DOUX,18,10.6399555,gru
PIMENT DOUX,18,10.747965,gru
PIMENT DOUX,18,10.8388,gru
PIMENT DOUX,18,10.608271,gru
PIMENT DOUX,18,10.015039,gru
PIMENT DOUX,19,9.702669,gru
PIMENT DOUX,19,9.802347,gru
PIMENT DOUX,19,9.846186,gru
PIMENT DOUX,19,9.54838,gru
PIMENT DOUX,19,9.280146,gru
PIMENT DOUX,20,9.718775,gru
PIMENT DOUX,20,9.760515,gru
PIMENT DOUX,20,9.80514,gru
PIMENT DOUX,20,10.117296,gru
PIMENT DOUX,21,9.712694,gru
PIMENT DOUX,21,10.124796,gru
PIMENT DOUX,21,10.113604,gru
PIMENT DOUX,21,9.914392,gru
PIMENT DOUX,21,9.814127,gru
PIMENT DOUX,21,10.62388,gru
PIMENT DOUX,21,10.716097,gru
PIMENT DOUX,22,10.437136,gru
PIMENT DOUX,22,10.462999,gru
PIMENT DOUX,22,9.549105,gru
PIMENT DOUX,22,9.519762,gru
PIMENT DOUX,22,10.376055,gru
PIMENT DOUX,22,10.421648,gru
PIMENT DOUX,23,9.867624,gru
PIMENT DOUX,23,9.653017,gru
PIMENT DOUX,23,10.401567,gru
PIMENT DOUX,23,10.266504,gru
PIMENT DOUX,24,9.341738,gru
PIMENT DOUX,24,9.228144,gru
PIMENT DOUX,24,9.335115,gru
PIMENT DOUX,24,10.309015,gru
PIMENT DOUX,24,10.249437,gru
PIMENT DOUX,24,9.829103,gru
PIMENT DOUX,25,9.816088,gru
PIMENT DOUX,25,10.258165,gru
PIMENT DOUX,25,9.426462,gru
PIMENT DOUX,25,9.484293,gru
PIMENT DOUX,25,10.265116,gru
PIMENT DOUX,26,10.512156,gru
PIMENT DOUX,26,10.556871,gru
PIMENT DOUX,26,10.145899,gru
PIMENT DOUX,26,10.365175,gru
PIMENT DOUX,26,9.632555,gru
PIMENT DOUX,27,9.6012745,gru
PIMENT DOUX,27,10.605303,gru
PIMENT DOUX,27,10.298624,gru
PIMENT DOUX,27,9.195337,gru
PIMENT DOUX,27,9.871218,gru
PIMENT DOUX,28,9.7158985,gru
PIMENT DOUX,28,9.641596,gru
PIMENT DOUX,28,8.692049,gru
PIMENT DOUX,28,9.041986,gru
PIMENT DOUX,28,7.90809,gru
PIMENT DOUX,28,9.016321,gru
PIMENT DOUX,29,8.994028,gru
PIMENT DOUX,29,8.192492,gru
PIMENT DOUX,29,9.101076,gru
PIMENT DOUX,30,8.2829685,gru
PIMENT DOUX,30,9.074617,gru
PIMENT DOUX,30,8.297899,gru
PIMENT DOUX,30,8.026712,gru
PIMENT DOUX,30,7.8359694,gru
PIMENT DOUX,31,8.882738,gru
PIMENT DOUX,31,9.092165,gru
PIMENT DOUX,31,8.296175,gru
PIMENT DOUX,31,8.433611,gru
PIMENT DOUX,31,7.4854217,gru
PIMENT DOUX,31,7.941026,gru
PIMENT DOUX,31,7.601007,gru
PIMENT DOUX,31,7.4094024,gru
PIMENT DOUX,31,7.756372,gru
PIMENT DOUX,31,8.5088215,gru
PIMENT DOUX,31,8.585161,gru
PIMENT DOUX,32,8.968897,gru
PIMENT DOUX,32,9.377649,gru
PIMENT DOUX,32,9.009417,gru
PIMENT DOUX,32,8.618952,gru
PIMENT DOUX,33,9.088594,gru
PIMENT DOUX,33,8.096964,gru
PIMENT DOUX,33,8.330843,gru
PIMENT DOUX,33,8.207544,gru
PIMENT DOUX,33,8.395533,gru
PIMENT DOUX,33,8.185282,gru
PIMENT DOUX,33,7.764093,gru
PIMENT DOUX,33,6.961015,gru
PIMENT DOUX,34,6.4885573,gru
PIMENT DOUX,34,7.1231246,gru
PIMENT DOUX,34,7.3364043,gru
PIMENT DOUX,34,7.8736587,gru
PIMENT DOUX,35,8.81386,gru
PIMENT DOUX,35,9.539919,gru
PIMENT DOUX,35,10.503878,gru
PIMENT DOUX,35,10.511469,gru
PIMENT DOUX,35,9.276003,gru
PIMENT DOUX,36,8.888979,gru
PIMENT DOUX,36,8.996691,gru
PIMENT DOUX,36,9.019327,gru
PIMENT DOUX,36,9.028994,gru
PIMENT DOUX,36,9.024584,gru
PIMENT DOUX,37,8.363527,gru
PIMENT DOUX,37,8.187304,gru
PIMENT DOUX,37,7.6454406,gru
PIMENT DOUX,38,7.385179,gru
PIMENT DOUX,38,7.0815063,gru
PIMENT DOUX,38,7.1808257,gru
PIMENT DOUX,38,7.662378,gru
PIMENT DOUX,38,8.257257,gru
PIMENT DOUX,39,8.569017,gru
PIMENT DOUX,39,8.124613,gru
PIMENT DOUX,39,6.9360213,gru
PIMENT DOUX,39,7.15027,gru
PIMENT DOUX,39,6.57464,gru
PIMENT DOUX,40,6.3776793,gru
PIMENT DOUX,40,5.864572,gru
PIMENT DOUX,40,5.415155,gru
PIMENT DOUX,40,5.7693343,gru
PIMENT DOUX,40,6.404779,gru
PIMENT DOUX,41,7.80961,gru
PIMENT DOUX,41,8.558191,gru
PIMENT DOUX,41,8.009623,gru
PIMENT DOUX,41,8.894228,gru
PIMENT DOUX,41,9.1063175,gru
PIMENT DOUX,42,8.321871,gru
PIMENT DOUX,42,8.084414,gru
PIMENT DOUX,42,7.5569777,gru
PIMENT DOUX,42,6.9766784,gru
PIMENT DOUX,43,6.771013,gru
PIMENT DOUX,43,6.41118,gru
PIMENT DOUX,43,6.5328307,gru
PIMENT DOUX,43,6.3081985,gru
PIMENT DOUX,43,6.7857985,gru
PIMENT DOUX,44,7.742265,gru
PIMENT DOUX,44,6.9205184,gru
PIMENT DOUX,44,6.9244018,gru
PIMENT DOUX,44,7.17151,gru
PIMENT DOUX,45,6.938295,gru
PIMENT DOUX,45,6.4489837,gru
PIMENT DOUX,45,6.389299,gru
PIMENT DOUX,45,6.013742,gru
PIMENT DOUX,45,6.183946,gru
PIMENT DOUX,46,6.5131164,gru
PIMENT DOUX,46,6.9929976,gru
PIMENT DOUX,46,7.148401,gru
PIMENT DOUX,46,7.3326507,gru
PIMENT DOUX,46,7.202905,gru
PIMENT DOUX,46,7.3370376,gru
PIMENT DOUX,47,6.924867,gru
PIMENT DOUX,47,6.981134,gru
PIMENT DOUX,47,7.2580886,gru
PIMENT DOUX,47,7.424974,gru
PIMENT DOUX,47,7.038133,gru
PIMENT DOUX,47,6.973306,gru
PIMENT DOUX,47,6.8705688,gru
PIMENT DOUX,48,7.4141936,gru
PIMENT DOUX,48,7.6623626,gru
PIMENT DOUX,48,7.8393264,gru
PIMENT DOUX,48,8.083399,gru
PIMENT DOUX,48,8.179499,gru
PIMENT DOUX,48,8.221376,gru
PIMENT DOUX,48,8.263048,gru
PIMENT DOUX,48,8.130732,gru
PIMENT DOUX,48,8.192003,gru
PIMENT DOUX,48,8.71612,gru
PIMENT DOUX,48,8.506792,gru
PIMENT DOUX,48,7.8752303,gru
PIMENT DOUX,49,8.042826,gru
PIMENT DOUX,49,7.8038955,gru
PIMENT DOUX,49,7.6036544,gru
PIMENT DOUX,49,7.375543,gru
PIMENT DOUX,49,7.5909743,gru
PIMENT DOUX,49,7.5489516,gru
PIMENT DOUX,49,7.731958,gru
PIMENT DOUX,49,7.7930465,gru
PIMENT DOUX,50,7.97426,gru
PIMENT DOUX,50,8.161615,gru
PIMENT DOUX,50,7.8313537,gru
PIMENT DOUX,50,7.7362304,gru
PIMENT DOUX,50,7.7437835,gru
PIMENT DOUX,50,8.021334,gru
PIMENT DOUX,50,7.698091,gru
PIMENT DOUX,50,7.773523,gru
PIMENT DOUX,50,7.838144,gru
PIMENT DOUX,51,8.166994,gru
PIMENT DOUX,51,8.175684,gru
PIMENT DOUX,51,8.269098,gru
PIMENT DOUX,51,8.135584,gru
PIMENT DOUX,51,8.221323,gru
PIMENT DOUX,51,8.184526,gru
PIMENT DOUX,51,8.028315,gru
PIMENT DOUX,52,8.166956,gru
PIMENT DOUX,52,7.8499236,gru
PIMENT DOUX,52,7.9204574,gru
PIMENT DOUX,52,8.009745,gru
PIMENT DOUX,52,7.822572,gru
PIMENT DOUX,52,7.959253,gru
PIMENT DOUX,52,8.371775,gru
PIMENT FORT,7,9.373125,gru
PIMENT FORT,8,9.854616,gru
PIMENT FORT,9,10.085588,gru
PIMENT FORT,9,10.034555,gru
PIMENT FORT,10,9.846933,gru
PIMENT FORT,10,9.508646,gru
PIMENT FORT,10,9.585749,gru
PIMENT FORT,12,9.29455,gru
PIMENT FORT,13,9.497904,gru
PIMENT FORT,13,9.268122,gru
PIMENT FORT,13,9.600878,gru
PIMENT FORT,13,9.618479,gru
PIMENT FORT,14,9.33655,gru
PIMENT FORT,14,9.624712,gru
PIMENT FORT,14,9.643732,gru
PIMENT FORT,15,9.932871,gru
PIMENT FORT,15,10.086687,gru
PIMENT FORT,15,10.174051,gru
PIMENT FORT,15,10.227152,gru
PIMENT FORT,15,10.722277,gru
PIMENT FORT,15,10.889719,gru
PIMENT FORT,16,10.957346,gru
PIMENT FORT,16,11.080301,gru
PIMENT FORT,16,10.836,gru
PIMENT FORT,16,11.138926,gru
PIMENT FORT,16,11.269228,gru
PIMENT FORT,16,11.293726,gru
PIMENT FORT,17,11.5418415,gru
PIMENT FORT,17,11.975634,gru
PIMENT FORT,17,11.861109,gru
PIMENT FORT,18,11.6654,gru
PIMENT FORT,18,11.822199,gru
PIMENT FORT,18,11.800013,gru
PIMENT FORT,18,11.311419,gru
PIMENT FORT,18,10.85441,gru
PIMENT FORT,18,11.074175,gru
PIMENT FORT,18,10.923227,gru
PIMENT FORT,19,10.77276,gru
PIMENT FORT,19,10.749529,gru
PIMENT FORT,19,10.172373,gru
PIMENT FORT,19,10.069384,gru
PIMENT FORT,19,9.874842,gru
PIMENT FORT,19,9.942049,gru
PIMENT FORT,20,9.99663,gru
PIMENT FORT,20,10.058977,gru
PIMENT FORT,20,9.88624,gru
PIMENT FORT,20,10.055017,gru
PIMENT FORT,20,10.067598,gru
PIMENT FORT,21,9.758654,gru
PIMENT FORT,21,9.615297,gru
PIMENT FORT,21,9.738642,gru
PIMENT FORT,22,10.440271,gru
PIMENT FORT,22,10.432718,gru
PIMENT FORT,22,9.910463,gru
PIMENT FORT,22,10.6533375,gru
PIMENT FORT,22,10.625063,gru
PIMENT FORT,22,10.532434,gru
PIMENT FORT,22,9.938204,gru
PIMENT FORT,22,10.75696,gru
PIMENT FORT,23,10.69639,gru
PIMENT FORT,23,10.734613,gru
PIMENT FORT,23,10.755976,gru
PIMENT FORT,23,10.497385,gru
PIMENT FORT,24,10.461603,gru
PIMENT FORT,24,10.534121,gru
PIMENT FORT,24,10.4771595,gru
PIMENT FORT,24,9.84218,gru
PIMENT FORT,24,10.502398,gru
PIMENT FORT,24,10.531221,gru
PIMENT FORT,24,10.547304,gru
PIMENT FORT,25,10.320971,gru
PIMENT FORT,25,9.587572,gru
PIMENT FORT,25,10.194651,gru
PIMENT FORT,25,10.315958,gru
PIMENT FORT,26,10.166018,gru
PIMENT FORT,26,10.145151,gru
PIMENT FORT,26,9.067003,gru
PIMENT FORT,26,10.02669,gru
PIMENT FORT,27,10.090364,gru
PIMENT FORT,27,10.362146,gru
PIMENT FORT,27,10.519678,gru
PIMENT FORT,27,9.628817,gru
PIMENT FORT,27,10.3473835,gru
PIMENT FORT,27,9.6870365,gru
PIMENT FORT,28,10.5264225,gru
PIMENT FORT,28,9.879557,gru
PIMENT FORT,28,10.486383,gru
PIMENT FORT,28,10.603067,gru
PIMENT FORT,28,10.23189,gru
PIMENT FORT,28,9.786516,gru
PIMENT FORT,29,9.273745,gru
PIMENT FORT,29,10.348085,gru
PIMENT FORT,29,10.320002,gru
PIMENT FORT,29,10.162485,gru
PIMENT FORT,29,9.463068,gru
PIMENT FORT,29,9.610804,gru
PIMENT FORT,29,10.119959,gru
PIMENT FORT,30,9.773233,gru
PIMENT FORT,30,9.549814,gru
PIMENT FORT,30,9.93693,gru
PIMENT FORT,30,9.829424,gru
PIMENT FORT,30,8.683878,gru
PIMENT FORT,31,8.421724,gru
PIMENT FORT,31,9.309183,gru
PIMENT FORT,31,9.335367,gru
PIMENT FORT,32,9.787523,gru
PIMENT FORT,32,9.80868,gru
PIMENT FORT,32,9.1097355,gru
PIMENT FORT,32,9.215906,gru
PIMENT FORT,32,9.760073,gru
PIMENT FORT,33,9.810633,gru
PIMENT FORT,33,9.9839115,gru
PIMENT FORT,33,10.03467,gru
PIMENT FORT,34,10.100992,gru
PIMENT FORT,34,10.148439,gru
PIMENT FORT,34,10.219698,gru
PIMENT FORT,34,9.576197,gru
PIMENT FORT,34,9.752001,gru
PIMENT FORT,34,9.357698,gru
PIMENT FORT,35,8.820742,gru
PIMENT FORT,35,8.8486805,gru
PIMENT FORT,35,8.838373,gru
PIMENT FORT,35,8.648111,gru
PIMENT FORT,35,8.302752,gru
PIMENT FORT,36,8.342386,gru
PIMENT FORT,36,8.791445,gru
PIMENT FORT,36,8.526438,gru
PIMENT FORT,36,7.9227996,gru
PIMENT FORT,36,7.880136,gru
PIMENT FORT,37,8.164446,gru
PIMENT FORT,37,8.134119,gru
PIMENT FORT,37,8.779596,gru
PIMENT FORT,37,8.963358,gru
PIMENT FORT,37,8.478907,gru
PIMENT FORT,37,8.822397,gru
PIMENT FORT,37,8.860125,gru
PIMENT FORT,38,9.38373,gru
PIMENT FORT,38,9.794611,gru
PIMENT FORT,38,10.154795,gru
PIMENT FORT,38,9.850672,gru
PIMENT FORT,38,9.417032,gru
PIMENT FORT,39,9.05607,gru
PIMENT FORT,39,9.563204,gru
PIMENT FORT,39,9.283297,gru
PIMENT FORT,39,9.824549,gru
PIMENT FORT,39,9.712786,gru
PIMENT FORT,39,10.023706,gru
PIMENT FORT,39,9.771425,gru
PIMENT FORT,40,8.341936,gru
PIMENT FORT,40,7.6161056,gru
PIMENT FORT,40,7.7515807,gru
PIMENT FORT,40,7.569841,gru
PIMENT FORT,40,7.9721694,gru
PIMENT FORT,40,7.8418517,gru
PIMENT FORT,41,8.340975,gru
PIMENT FORT,41,9.047022,gru
PIMENT FORT,41,10.275629,gru
PIMENT FORT,41,10.036715,gru
PIMENT FORT,41,10.105394,gru
PIMENT FORT,41,9.091547,gru
PIMENT FORT,42,8.617968,gru
PIMENT FORT,42,8.115,gru
PIMENT FORT,42,8.766207,gru
PIMENT FORT,42,8.461069,gru
PIMENT FORT,42,8.417826,gru
PIMENT FORT,43,8.688005,gru
PIMENT FORT,43,8.967775,gru
PIMENT FORT,43,7.8837905,gru
PIMENT FORT,43,8.757067,gru
PIMENT FORT,43,8.792086,gru
PIMENT FORT,43,8.892199,gru
PIMENT FORT,44,8.537943,gru
PIMENT FORT,44,8.915644,gru
PIMENT FORT,44,9.751398,gru
PIMENT FORT,44,9.597048,gru
PIMENT FORT,44,9.628374,gru
PIMENT FORT,45,8.617777,gru
PIMENT FORT,45,7.04577,gru
PIMENT FORT,46,6.564157,gru
PIMENT FORT,46,6.226068,gru
PIMENT FORT,46,6.5685363,gru
PIMENT FORT,46,6.8641753,gru
PIMENT FORT,46,7.103166,gru
PIMENT FORT,47,7.968965,gru
PIMENT FORT,47,8.252192,gru
PIMENT FORT,47,8.602816,gru
PIMENT FORT,47,8.676676,gru
PIMENT FORT,47,8.900599,gru
PIMENT FORT,48,9.175463,gru
PIMENT FORT,48,9.216661,gru
PIMENT FORT,48,9.1514225,gru
PIMENT FORT,48,8.958994,gru
PIMENT FORT,48,9.203989,gru
PIMENT FORT,48,8.882738,gru
PIMENT FORT,49,8.546656,gru
PIMENT FORT,49,8.329447,gru
PIMENT FORT,49,8.401926,gru
PIMENT FORT,49,8.588816,gru
PIMENT FORT,49,8.295137,gru
PIMENT FORT,49,8.088251,gru
PIMENT FORT,50,8.49708,gru
PIMENT FORT,50,8.834047,gru
PIMENT FORT,50,8.744616,gru
PIMENT FORT,50,8.410494,gru
PIMENT FORT,50,8.561892,gru
PIMENT FORT,51,8.782503,gru
PIMENT FORT,51,8.492113,gru
PIMENT FORT,51,8.311388,gru
PIMENT FORT,51,8.570635,gru
PIMENT FORT,51,8.79693,gru
PIMENT FORT,51,8.491678,gru
PIMENT FORT,52,8.156687,gru
PIMENT FORT,52,8.146196,gru
PIMENT FORT,52,8.386065,gru
PIMENT ROUGE SALLE,9,8.233789,gru
PIMENT ROUGE SALLE,11,8.384867,gru
PIMENT ROUGE SALLE,11,9.147112,gru
PIMENT ROUGE SALLE,12,9.682482,gru
PIMENT ROUGE SALLE,13,9.6863575,gru
PIMENT ROUGE SALLE,15,9.546,gru
PIMENT ROUGE SALLE,16,9.493395,gru
PIMENT ROUGE SALLE,16,9.541971,gru
PIMENT ROUGE SALLE,18,9.40333,gru
PIMENT ROUGE SALLE,18,9.576609,gru
PIMENT ROUGE SALLE,19,9.264078,gru
PIMENT ROUGE SALLE,19,9.73897,gru
PIMENT ROUGE SALLE,20,9.625872,gru
PIMENT ROUGE SALLE,21,9.17927,gru
PIMENT ROUGE SALLE,21,8.733812,gru
PIMENT ROUGE SALLE,22,8.754183,gru
PIMENT ROUGE SALLE,22,8.759882,gru
PIMENT ROUGE SALLE,23,7.712518,gru
PIMENT ROUGE SALLE,23,7.789842,gru
PIMENT ROUGE SALLE,24,7.191705,gru
PIMENT ROUGE SALLE,24,8.018717,gru
PIMENT ROUGE SALLE,24,8.193796,gru
PIMENT ROUGE SALLE,25,7.2292495,gru
PIMENT ROUGE SALLE,25,7.300714,gru
PIMENT ROUGE SALLE,26,8.224558,gru
PIMENT ROUGE SALLE,26,7.9891143,gru
PIMENT ROUGE SALLE,27,7.3086867,gru
PIMENT ROUGE SALLE,27,7.5233245,gru
PIMENT ROUGE SALLE,28,7.1275954,gru
PIMENT ROUGE SALLE,28,7.1272445,gru
PIMENT ROUGE SALLE,28,7.7145324,gru
PIMENT ROUGE SALLE,29,6.771623,gru
PIMENT ROUGE SALLE,29,7.0229506,gru
PIMENT ROUGE SALLE,29,7.185426,gru
PIMENT ROUGE SALLE,30,6.999292,gru
PIMENT ROUGE SALLE,30,7.697984,gru
PIMENT ROUGE SALLE,30,7.389978,gru
PIMENT ROUGE SALLE,31,6.6072097,gru
PIMENT ROUGE SALLE,32,6.360887,gru
PIMENT ROUGE SALLE,33,6.6450133,gru
PIMENT ROUGE SALLE,33,7.566171,gru
PIMENT ROUGE SALLE,33,7.4974,gru
PIMENT ROUGE SALLE,35,7.65146,gru
PIMENT ROUGE SALLE,35,6.777696,gru
PIMENT ROUGE SALLE,36,6.9296355,gru
PIMENT ROUGE SALLE,37,7.275705,gru
PIMENT ROUGE SALLE,37,7.685098,gru
PIMENT ROUGE SALLE,38,7.5032516,gru
PIMENT ROUGE SALLE,38,7.264795,gru
PIMENT ROUGE SALLE,39,6.625665,gru
PIMENT ROUGE SALLE,39,5.7463775,gru
PIMENT ROUGE SALLE,40,5.941377,gru
PIMENT ROUGE SALLE,40,5.9152007,gru
PIMENT ROUGE SALLE,40,5.6957717,gru
PIMENT ROUGE SALLE,41,5.798555,gru
PIMENT ROUGE SALLE,41,6.253267,gru
PIMENT ROUGE SALLE,42,6.834459,gru
PIMENT ROUGE SALLE,42,6.932504,gru
PIMENT ROUGE SALLE,43,6.888101,gru
PIMENT ROUGE SALLE,43,6.061113,gru
PIMENT ROUGE SALLE,46,5.9054503,gru
PIMENT ROUGE SALLE,46,5.5859847,gru
PIMENT ROUGE SALLE,46,5.920839,gru
PIMENT ROUGE SALLE,47,5.236406,gru
PIMENT ROUGE SALLE,47,5.5566497,gru
PIMENT ROUGE SALLE,47,5.9609466,gru
PIMENT ROUGE SALLE,48,6.549173,gru
PIMENT ROUGE SALLE,48,6.221727,gru
PIMENT ROUGE SALLE,48,6.407083,gru
PIMENT ROUGE SALLE,49,6.9892592,gru
PIMENT ROUGE SALLE,50,7.1661544,gru
PIMENT ROUGE SALLE,50,6.8764358,gru
PIMENT ROUGE SALLE,51,7.1470504,gru
PIMENT ROUGE SALLE,52,7.0138106,gru
PISTACHE CONCASSEE,18,6.500261,gru
PISTACHE CONCASSEE,19,6.96985,gru
PISTACHE CONCASSEE,20,6.9370513,gru
PISTACHE CONCASSEE,21,7.229486,gru
PISTACHE CONCASSEE,21,7.714296,gru
PISTACHE CONCASSEE,21,7.3059936,gru
PISTACHE CONCASSEE,22,6.5444503,gru
PISTACHE CONCASSEE,22,6.7635818,gru
PISTACHE CONCASSEE,25,6.168123,gru
PISTACHE CONCASSEE,25,5.2483687,gru
PISTACHE CONCASSEE,25,6.410211,gru
PISTACHE CONCASSEE,27,6.728227,gru
PISTACHE CONCASSEE,28,6.892816,gru
PISTACHE CONCASSEE,30,6.7299895,gru
PISTACHE CONCASSEE,31,5.941507,gru
PISTACHE CONCASSEE,31,6.3076797,gru
PISTACHE CONCASSEE,32,7.164308,gru
PISTACHE CONCASSEE,36,6.7358565,gru
PISTACHE CONCASSEE,39,6.9567504,gru
PISTACHE CONCASSEE,40,7.137666,gru
PISTACHE CONCASSEE,41,7.7386565,gru
PISTACHE CONCASSEE,46,7.2813582,gru
PISTACHE CONCASSEE,48,6.6933684,gru
PISTACHE CONCASSEE,49,5.9745193,gru
PISTACHE CONCASSEE,50,5.3904967,gru
PISTACHE CONCASSEE,50,4.8521056,gru
PISTACHE CONCASSEE,51,4.093263,gru
POCHETTE CROISSANT 15*7*29,18,7.789911,gru
POCHETTE CROISSANT 15*7*29,20,7.618196,gru
POCHETTE CROISSANT 15*7*29,22,7.623262,gru
POCHETTE CROISSANT 15*7*29,23,7.588014,gru
POCHETTE CROISSANT 15*7*29,24,7.991464,gru
POCHETTE CROISSANT 15*7*29,25,7.388986,gru
POCHETTE CROISSANT 15*7*29,25,7.3272185,gru
POCHETTE CROISSANT 15*7*29,26,6.6738296,gru
POCHETTE CROISSANT 15*7*29,29,6.3572936,gru
POCHETTE CROISSANT 15*7*29,30,6.3704696,gru
POCHETTE CROISSANT 15*7*29,32,6.5556273,gru
POCHETTE CROISSANT 15*7*29,32,6.5465026,gru
POCHETTE CROISSANT 15*7*29,37,6.4862914,gru
POCHETTE CROISSANT 15*7*29,39,6.186357,gru
POCHETTE CROISSANT 15*7*29,46,5.494333,gru
POCHETTE CROISSANT 15*7*29,47,6.6104903,gru
POCHETTE CROISSANT 15*7*29,49,6.0546355,gru
POCHETTE CROISSANT 15*7*29,50,5.023607,gru
POCHETTE CROISSANT 15*7*29,52,4.515535,gru
POCHETTE CROISSANT CRAFT 11*5*28,24,1370.4681,gru
POCHETTE CROISSANT CRAFT 11*5*28,25,1370.6301,gru
POCHETTE CROISSANT CRAFT 11*5*28,27,1560.4636,gru
POCHETTE CROISSANT CRAFT 11*5*28,28,1618.3922,gru
POCHETTE CROISSANT CRAFT 11*5*28,30,1652.6204,gru
POCHETTE CROISSANT CRAFT 11*5*28,32,1686.7874,gru
POCHETTE CROISSANT CRAFT 11*5*28,37,1644.7834,gru
POCHETTE CROISSANT CRAFT 11*5*28,39,1687.7703,gru
POCHETTE CROISSANT CRAFT 11*5*28,42,1698.314,gru
POCHETTE CROISSANT CRAFT 11*5*28,47,1702.6425,gru
POCHETTE CROISSANT CRAFT 11*5*28,49,1705.86,gru
POCHETTE CROISSANT CRAFT 11*5*28,50,1667.2036,gru
POCHETTE CROISSANT CRAFT 11*5*28,52,1410.1768,gru
POIS CHICHE KG,15,6.992456,gru
POIS CHICHE KG,16,7.9292617,gru
POIS CHICHE KG,17,7.642015,gru
POIS CHICHE KG,18,7.5171294,gru
POIS CHICHE KG,25,7.6840606,gru
POIS CHICHE KG,27,7.1103225,gru
POIS CHICHE KG,28,7.5880218,gru
POIS CHICHE KG,29,7.688226,gru
POIS CHICHE KG,30,7.7435164,gru
POIS CHICHE KG,32,7.6110625,gru
POIS CHICHE KG,32,7.2867064,gru
POIS CHICHE KG,32,7.2745376,gru
POIS CHICHE KG,33,7.6613555,gru
POIS CHICHE KG,33,7.5716186,gru
POIS CHICHE KG,34,7.351434,gru
POIS CHICHE KG,34,7.2419677,gru
POIS CHICHE KG,35,6.7750945,gru
POIS CHICHE KG,35,6.068399,gru
POIS CHICHE KG,36,5.747705,gru
POIS CHICHE KG,36,5.8749022,gru
POIS CHICHE KG,36,6.1222243,gru
POIS CHICHE KG,37,5.5876403,gru
POIS CHICHE KG,38,5.27778,gru
POIS CHICHE KG,38,5.8792663,gru
POIS CHICHE KG,38,6.1420913,gru
POIS CHICHE KG,38,6.1649337,gru
POIS CHICHE KG,39,6.144296,gru
POIS CHICHE KG,40,6.2893615,gru
POIS CHICHE KG,40,6.4715743,gru
POIS CHICHE KG,41,6.493898,gru
POIS CHICHE KG,41,6.487947,gru
POIS CHICHE KG,41,6.2200027,gru
POIS CHICHE KG,42,5.5489287,gru
POIS CHICHE KG,42,4.791101,gru
POIS CHICHE KG,43,4.6477065,gru
POIS CHICHE KG,43,4.1466765,gru
POIS CHICHE KG,44,4.295305,gru
POIS CHICHE KG,45,4.513849,gru
POIS CHICHE KG,45,4.8237853,gru
POIS CHICHE KG,47,4.7748504,gru
POIS CHICHE KG,48,5.107446,gru
POIS CHICHE KG,48,5.631433,gru
POIS CHICHE KG,48,5.5977416,gru
POIS CHICHE KG,49,5.4977202,gru
POIS CHICHE KG,49,5.717424,gru
POIS CHICHE KG,50,5.6009765,gru
POIS CHICHE KG,50,6.0963836,gru
POIS CHICHE KG,50,6.153627,gru
POIS CHICHE KG,51,6.534738,gru
POIS CHICHE KG,51,6.7706084,gru
POIS CHICHE KG,52,6.7133193,gru
POIS CHICHE KG,52,6.6708694,gru
POIVRE NOIR MOULU,14,6.586206,gru
POIVRE NOIR MOULU,15,6.6996017,gru
POIVRE NOIR MOULU,16,6.8397384,gru
POIVRE NOIR MOULU,17,6.7954116,gru
POIVRE NOIR MOULU,18,6.9459777,gru
POIVRE NOIR MOULU,18,7.2015166,gru
POIVRE NOIR MOULU,20,6.974153,gru
POIVRE NOIR MOULU,22,6.9805846,gru
POIVRE NOIR MOULU,23,7.3303847,gru
POIVRE NOIR MOULU,23,6.9089675,gru
POIVRE NOIR MOULU,25,6.8897567,gru
POIVRE NOIR MOULU,25,6.4388213,gru
